Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename
57,FED_20161228b_3T2,2,B,32,158,158.003971316,2,1.99789375900036,Agent,0,active,Zach Star is stopping Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_32.jpg,Agent_active_32.jpg
,FED_20161228b_3T2,2,B,NA,160,160.002510004,2,2.00027597900043,0,NA,,NA,NA,NA,NA,NA,,
58,FED_20161228b_3T2,2,B,14,162,162.003450582,2,1.99889393800004,Agent,1,passive,Zach Star is being balanced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_14.jpg,Agent_passive_14.jpg
59,FED_20161228b_3T2,2,B,39,164,164.002938156001,2,1.99928925399945,Patient,1,passive,Melissa Oval is being rolled by Zach Star.,Zach,Star,Melissa,Oval,Base_passive_39.jpg,Patient_passive_39.jpg
60,FED_20161228b_3T2,2,B,9,166,166.002765496,2,2.00004320399967,Patient,0,active,Kyle Square is rolling Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_9.jpg,Patient_active_9.jpg
,FED_20161228b_3T2,2,B,NA,168,168.003461560001,2,1.99837825399936,0,NA,,NA,NA,NA,NA,NA,,
61,FED_20161228b_3T2,2,B,51,170,170.002382957,2,2.00030624900046,Patient,0,active,Melissa Oval is bouncing Zach Star.,Melissa,Oval,Zach,Star,Base_active_51.jpg,Patient_active_51.jpg
,FED_20161228b_3T2,2,B,NA,172,172.003360817001,2,1.99865545099965,0,NA,,NA,NA,NA,NA,NA,,
62,FED_20161228b_3T2,2,B,18,174,174.002560751001,2,2.00005241799954,Agent,0,active,Lily Triangle is stopping Melissa Oval.,Lily,Triangle,Melissa,Oval,Base_active_18.jpg,Agent_active_18.jpg
63,FED_20161228b_3T2,2,B,41,176,176.003277973,2,1.99846038500073,Agent,0,active,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_41.jpg,Agent_active_41.jpg
,FED_20161228b_3T2,2,B,NA,178,178.002264804,4,3.99923802899957,0,NA,,NA,NA,NA,NA,NA,,
64,FED_20161228b_3T2,2,B,16,182,182.002043211,2,2.00042004900024,Agent,0,active,Lily Triangle is stopping Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_16.jpg,Agent_active_16.jpg
,FED_20161228b_3T2,2,B,NA,184,184.003185567,2,1.99913629999992,0,NA,,NA,NA,NA,NA,NA,,
65,FED_20161228b_3T2,2,B,5,186,186.002946654,2,1.99953340499997,Patient,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Patient_active_5.jpg
66,FED_20161228b_3T2,2,B,27,188,188.003144223,2,1.99929286699989,Agent,0,active,Lily Triangle is shaking Melissa Oval.,Lily,Triangle,Melissa,Oval,Base_active_27.jpg,Agent_active_27.jpg
67,FED_20161228b_3T2,2,B,58,190,190.003081815001,2,1.99862381799994,Patient,1,passive,Kyle Square is being balanced by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_passive_58.jpg,Patient_passive_58.jpg
68,FED_20161228b_3T2,2,B,53,192,192.002228909,2,1.99946099499994,Patient,0,active,Melissa Oval is rolling Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_53.jpg,Patient_active_53.jpg
69,FED_20161228b_3T2,2,B,31,194,194.002214993,2,2.00087887200061,Agent,1,passive,Kyle Square is being stopped by Zach Star.,Zach,Star,Kyle,Square,Base_passive_31.jpg,Agent_passive_31.jpg
,FED_20161228b_3T2,2,B,NA,196,196.003618383001,2,1.9984911269994,0,NA,,NA,NA,NA,NA,NA,,
70,FED_20161228b_3T2,2,B,17,198,198.002648121001,2,2.00036137499956,Patient,0,active,Lily Triangle is stopping Zach Star.,Lily,Triangle,Zach,Star,Base_active_17.jpg,Patient_active_17.jpg
71,FED_20161228b_3T2,2,B,20,200,200.003534578001,2,1.99896705399988,Patient,1,passive,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_20.jpg,Patient_passive_20.jpg
,FED_20161228b_3T2,2,B,NA,202,202.003027519,4,3.99921075700058,0,NA,,NA,NA,NA,NA,NA,,
72,FED_20161228b_3T2,2,B,43,206,206.002784011001,2,2.00041305499963,Patient,0,active,Zach Star is balancing Kyle Square.,Zach,Star,Kyle,Square,Base_active_43.jpg,Patient_active_43.jpg
73,FED_20161228b_3T2,2,B,3,208,208.003738933,2,1.99841171700064,Agent,1,passive,Melissa Oval is being stopped by Kyle Square.,Kyle,Square,Melissa,Oval,Base_passive_3.jpg,Agent_passive_3.jpg
74,FED_20161228b_3T2,2,B,40,210,210.002679318,2,2.00000592400011,Agent,1,passive,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_passive_40.jpg,Agent_passive_40.jpg
,FED_20161228b_3T2,2,B,NA,212,212.003209122,2,1.99873877000027,0,NA,,NA,NA,NA,NA,NA,,
75,FED_20161228b_3T2,2,B,42,214,214.002491248,2,1.99933060300009,Agent,0,active,Zach Star is shaking Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_42.jpg,Agent_active_42.jpg
76,FED_20161228b_3T2,2,B,2,216,216.002347281001,2,2.00019922899992,Patient,0,active,Kyle Square is stopping Zach Star.,Kyle,Square,Zach,Star,Base_active_2.jpg,Patient_active_2.jpg
,FED_20161228b_3T2,2,B,NA,218,218.003071581001,2,1.99943971999983,0,NA,,NA,NA,NA,NA,NA,,
77,FED_20161228b_3T2,2,B,50,220,220.003052281,2,1.99903849900056,Agent,0,active,Melissa Oval is bouncing Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_50.jpg,Agent_active_50.jpg
78,FED_20161228b_3T2,2,B,19,222,222.002620402001,2,1.999994066,Agent,1,passive,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_19.jpg,Agent_passive_19.jpg
79,FED_20161228b_3T2,2,B,42,224,224.003140286,2,1.99983078500009,Patient,0,active,Zach Star is shaking Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_42.jpg,Patient_active_42.jpg
80,FED_20161228b_3T2,2,B,54,226,226.003496094,2,1.99916468100037,Patient,0,active,Melissa Oval is rolling Zach Star.,Melissa,Oval,Zach,Star,Base_active_54.jpg,Patient_active_54.jpg
,FED_20161228b_3T2,2,B,NA,228,228.003187678,2,1.9990046009998,0,NA,,NA,NA,NA,NA,NA,,
81,FED_20161228b_3T2,2,B,22,230,230.002727116001,2,1.99968717999946,Patient,1,passive,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_22.jpg,Patient_passive_22.jpg
,FED_20161228b_3T2,2,B,NA,232,232.002942118001,2,1.99896146699939,0,NA,,NA,NA,NA,NA,NA,,
82,FED_20161228b_3T2,2,B,1,234,234.002448972,2,2.00019141600023,Patient,1,passive,Lily Triangle is being stopped by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_1.jpg,Patient_passive_1.jpg
83,FED_20161228b_3T2,2,B,21,236,236.003163417,2,1.99865692399999,Agent,0,active,Lily Triangle is bouncing Melissa Oval.,Lily,Triangle,Melissa,Oval,Base_active_21.jpg,Agent_active_21.jpg
