Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename
25,FED_20161228b_3T2,2,D,4,62,62.0041658480004,2,1.99817478699879,Agent,1,passive,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_4.jpg,Agent_passive_4.jpg
26,FED_20161228b_3T2,2,D,5,64,64.0029498490003,2,1.99928184199962,Agent,1,passive,Zach Star is being bounced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_5.jpg,Agent_passive_5.jpg
27,FED_20161228b_3T2,2,D,53,66,66.002824064999,2,2.00006955300159,Agent,0,active,Melissa Oval is rolling Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_53.jpg,Agent_active_53.jpg
28,FED_20161228b_3T2,2,D,40,68,68.003579586999,2,1.99986567400083,Agent,1,passive,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_passive_40.jpg,Agent_passive_40.jpg
,FED_20161228b_3T2,2,D,NA,70,70.0042193970003,4,3.99780063700018,0,NA,,NA,NA,NA,NA,NA,,
29,FED_20161228b_3T2,2,D,37,74,74.0025922639998,2,2.00065918799919,Patient,0,active,Zach Star is rolling Kyle Square.,Zach,Star,Kyle,Square,Base_active_37.jpg,Patient_active_37.jpg
30,FED_20161228b_3T2,2,D,41,76,76.004049191999,2,1.99809637399994,Agent,0,active,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_41.jpg,Agent_active_41.jpg
31,FED_20161228b_3T2,2,D,58,78,78.0027228719991,2,2.00012020500071,Agent,0,active,Melissa Oval is balancing Kyle Square.,Melissa,Oval,Kyle,Square,Base_active_58.jpg,Agent_active_58.jpg
32,FED_20161228b_3T2,2,D,4,80,80.0035045330005,2,2.00020527199922,Patient,1,passive,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_4.jpg,Patient_passive_4.jpg
,FED_20161228b_3T2,2,D,NA,82,82.0042843419997,2,1.99805662399922,0,NA,,NA,NA,NA,NA,NA,,
33,FED_20161228b_3T2,2,D,27,84,84.0031568699997,2,2.00053183800082,Patient,1,passive,Melissa Oval is being shaken by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_27.jpg,Patient_passive_27.jpg
34,FED_20161228b_3T2,2,D,3,86,86.0043474300001,2,1.99826222000047,Patient,0,active,Kyle Square is stopping Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_3.jpg,Patient_active_3.jpg
,FED_20161228b_3T2,2,D,NA,88,88.0032184449992,2,1.99844277100055,0,NA,,NA,NA,NA,NA,NA,,
35,FED_20161228b_3T2,2,D,8,90,90.0022435589999,2,2.0006192969995,Agent,0,active,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_active_8.jpg,Agent_active_8.jpg
,FED_20161228b_3T2,2,D,NA,92,92.0034098569995,2,1.99956876100077,0,NA,,NA,NA,NA,NA,NA,,
36,FED_20161228b_3T2,2,D,60,94,94.0035663199997,2,1.99866487100007,Patient,0,active,Melissa Oval is balancing Zach Star.,Melissa,Oval,Zach,Star,Base_active_60.jpg,Patient_active_60.jpg
,FED_20161228b_3T2,2,D,NA,96,96.0028572970004,2,2.00010606799879,0,NA,,NA,NA,NA,NA,NA,,
37,FED_20161228b_3T2,2,D,54,98,98.0035506259992,2,1.99929871099994,Agent,0,active,Melissa Oval is rolling Zach Star.,Melissa,Oval,Zach,Star,Base_active_54.jpg,Agent_active_54.jpg
38,FED_20161228b_3T2,2,D,1,100,100.003396361,2,1.99987850999969,Agent,0,active,Kyle Square is stopping Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_1.jpg,Agent_active_1.jpg
39,FED_20161228b_3T2,2,D,44,102,102.003855127999,2,1.99959227399995,Patient,1,passive,Lily Triangle is being balanced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_44.jpg,Patient_passive_44.jpg
,FED_20161228b_3T2,2,D,NA,104,104.004014332,4,3.99749881299977,0,NA,,NA,NA,NA,NA,NA,,
40,FED_20161228b_3T2,2,D,39,108,108.002177680999,2,2.00034504399991,Agent,0,active,Zach Star is rolling Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_39.jpg,Agent_active_39.jpg
41,FED_20161228b_3T2,2,D,59,110,110.003119391,2,1.99970972200026,Patient,0,active,Melissa Oval is balancing Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_59.jpg,Patient_active_59.jpg
,FED_20161228b_3T2,2,D,NA,112,112.003376244,4,3.99800716299978,0,NA,,NA,NA,NA,NA,NA,,
42,FED_20161228b_3T2,2,D,26,116,116.002079324,2,2.00118995400044,Agent,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Agent_passive_26.jpg
43,FED_20161228b_3T2,2,D,7,118,118.003881278,2,1.99829583399878,Patient,0,active,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_7.jpg,Patient_active_7.jpg
,FED_20161228b_3T2,2,D,NA,120,120.002842780999,2,1.99945655699958,0,NA,,NA,NA,NA,NA,NA,,
44,FED_20161228b_3T2,2,D,13,122,122.002988767999,2,2.00005969000085,Patient,0,active,Kyle Square is balancing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_13.jpg,Patient_active_13.jpg
,FED_20161228b_3T2,2,D,NA,124,124.003668076999,2,1.99913563100017,0,NA,,NA,NA,NA,NA,NA,,
45,FED_20161228b_3T2,2,D,50,126,126.003388179999,2,1.9988068950006,Agent,0,active,Melissa Oval is bouncing Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_50.jpg,Agent_active_50.jpg
,FED_20161228b_3T2,2,D,NA,128,128.002856534,2,1.99989552899933,0,NA,,NA,NA,NA,NA,NA,,
46,FED_20161228b_3T2,2,D,59,130,130.003358062,2,1.99950308999905,Agent,0,active,Melissa Oval is balancing Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_59.jpg,Agent_active_59.jpg
47,FED_20161228b_3T2,2,D,12,132,132.003426007001,2,1.99966580199907,Agent,0,active,Kyle Square is shaking Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_12.jpg,Agent_active_12.jpg
48,FED_20161228b_3T2,2,D,52,134,134.003709535,2,1.99957405699934,Patient,1,passive,Kyle Square is being rolled by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_passive_52.jpg,Patient_passive_52.jpg
49,FED_20161228b_3T2,2,D,19,136,136.003890505999,2,1.99803608000002,Patient,1,passive,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_19.jpg,Patient_passive_19.jpg
,FED_20161228b_3T2,2,D,NA,138,138.002488190999,2,2.00017015500089,0,NA,,NA,NA,NA,NA,NA,,
50,FED_20161228b_3T2,2,D,36,140,140.003301074999,2,1.99931071700121,Agent,1,passive,Melissa Oval is being bounced by Zach Star.,Zach,Star,Melissa,Oval,Base_passive_36.jpg,Agent_passive_36.jpg
,FED_20161228b_3T2,2,D,NA,142,142.003245059999,2,1.99877023800036,0,NA,,NA,NA,NA,NA,NA,,
51,FED_20161228b_3T2,2,D,18,144,144.002624957,2,2.00001535599949,Patient,0,active,Lily Triangle is stopping Melissa Oval.,Lily,Triangle,Melissa,Oval,Base_active_18.jpg,Patient_active_18.jpg
,FED_20161228b_3T2,2,D,NA,146,146.003168149,2,1.99848350499997,0,NA,,NA,NA,NA,NA,NA,,
52,FED_20161228b_3T2,2,D,24,148,148.0021934,2,2.00041401800081,Agent,1,passive,Melissa Oval is being rolled by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_24.jpg,Agent_passive_24.jpg
53,FED_20161228b_3T2,2,D,26,150,150.00312854,2,1.99909940100042,Patient,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Patient_passive_26.jpg
54,FED_20161228b_3T2,2,D,11,152,152.002756098,2,2.00024153400045,Patient,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Patient_passive_11.jpg
,FED_20161228b_3T2,2,D,NA,154,154.003594620999,4,3.99866962600026,0,NA,,NA,NA,NA,NA,NA,,
55,FED_20161228b_3T2,2,D,25,158,158.002805472001,2,1.99978193399875,Patient,0,active,Lily Triangle is shaking Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_25.jpg,Patient_active_25.jpg
56,FED_20161228b_3T2,2,D,20,160,160.003111214999,2,1.9992601210015,Patient,1,passive,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_20.jpg,Patient_passive_20.jpg
,FED_20161228b_3T2,2,D,NA,162,162.002898528999,2,1.99947972200061,0,NA,,NA,NA,NA,NA,NA,,
57,FED_20161228b_3T2,2,D,23,164,164.0029185,2,1.99992935199953,Patient,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Patient_active_23.jpg
58,FED_20161228b_3T2,2,D,12,166,166.003367521,2,1.99912647400015,Patient,0,active,Kyle Square is shaking Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_12.jpg,Patient_active_12.jpg
,FED_20161228b_3T2,2,D,NA,168,168.003024783,2,1.99841690199901,0,NA,,NA,NA,NA,NA,NA,,
59,FED_20161228b_3T2,2,D,24,170,170.001983128999,2,2.00096343000041,Patient,1,passive,Melissa Oval is being rolled by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_24.jpg,Patient_passive_24.jpg
60,FED_20161228b_3T2,2,D,13,172,172.003516487999,2,1.99966201500138,Agent,0,active,Kyle Square is balancing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_13.jpg,Agent_active_13.jpg
61,FED_20161228b_3T2,2,D,15,174,174.003707809999,2,1.9981343670006,Agent,0,active,Kyle Square is balancing Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_15.jpg,Agent_active_15.jpg
,FED_20161228b_3T2,2,D,NA,176,176.002366356,2,1.99977483200018,0,NA,,NA,NA,NA,NA,NA,,
62,FED_20161228b_3T2,2,D,6,178,178.002687662,2,2.00033334699947,Patient,0,active,Kyle Square is bouncing Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_6.jpg,Patient_active_6.jpg
63,FED_20161228b_3T2,2,D,51,180,180.003548283999,2,1.99931046799975,Patient,1,passive,Zach Star is being bounced by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_51.jpg,Patient_passive_51.jpg
64,FED_20161228b_3T2,2,D,28,182,182.003385479,2,1.99877083499996,Patient,1,passive,Kyle Square is being balanced by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_28.jpg,Patient_passive_28.jpg
65,FED_20161228b_3T2,2,D,37,184,184.002682725,2,2.00054379599896,Agent,0,active,Zach Star is rolling Kyle Square.,Zach,Star,Kyle,Square,Base_active_37.jpg,Agent_active_37.jpg
,FED_20161228b_3T2,2,D,NA,186,186.003752492999,4,3.99771810200036,0,NA,,NA,NA,NA,NA,NA,,
66,FED_20161228b_3T2,2,D,9,190,190.002013630999,2,1.9999748120008,Agent,0,active,Kyle Square is rolling Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_9.jpg,Agent_active_9.jpg
67,FED_20161228b_3T2,2,D,43,192,192.002518256,2,2.00013587600006,Patient,0,active,Zach Star is balancing Kyle Square.,Zach,Star,Kyle,Square,Base_active_43.jpg,Patient_active_43.jpg
,FED_20161228b_3T2,2,D,NA,194,194.003175493999,2,1.99842301399985,0,NA,,NA,NA,NA,NA,NA,,
68,FED_20161228b_3T2,2,D,38,196,196.00214413,2,2.00085127700004,Agent,1,passive,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_38.jpg,Agent_passive_38.jpg
,FED_20161228b_3T2,2,D,NA,198,198.003522641,2,1.99876498599951,0,NA,,NA,NA,NA,NA,NA,,
69,FED_20161228b_3T2,2,D,57,200,200.002829341,2,1.99984973199935,Patient,0,active,Melissa Oval is shaking Zach Star.,Melissa,Oval,Zach,Star,Base_active_57.jpg,Patient_active_57.jpg
70,FED_20161228b_3T2,2,D,3,202,202.003207713,2,1.99928581399945,Agent,0,active,Kyle Square is stopping Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_3.jpg,Agent_active_3.jpg
71,FED_20161228b_3T2,2,D,55,204,204.003018003999,2,1.99983107499975,Agent,1,passive,Kyle Square is being shaken by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_passive_55.jpg,Agent_passive_55.jpg
,FED_20161228b_3T2,2,D,NA,206,206.003374214,2,1.99839467199854,0,NA,,NA,NA,NA,NA,NA,,
72,FED_20161228b_3T2,2,D,23,208,208.002318090001,2,2.00044727999921,Agent,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Agent_active_23.jpg
73,FED_20161228b_3T2,2,D,40,210,210.003395172,2,1.99941867199959,Patient,1,passive,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_passive_40.jpg,Patient_passive_40.jpg
74,FED_20161228b_3T2,2,D,17,212,212.003341490999,2,1.9993277249996,Agent,1,passive,Zach Star is being stopped by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_17.jpg,Agent_passive_17.jpg
75,FED_20161228b_3T2,2,D,48,214,214.003194913001,2,1.99975085099868,Agent,1,passive,Zach Star is being stopped by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_48.jpg,Agent_passive_48.jpg
76,FED_20161228b_3T2,2,D,49,216,216.003474216999,2,1.99922301100014,Agent,1,passive,Kyle Square is being bounced by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_passive_49.jpg,Agent_passive_49.jpg
77,FED_20161228b_3T2,2,D,38,218,218.003226155999,2,1.99870431700037,Patient,1,passive,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_38.jpg,Patient_passive_38.jpg
,FED_20161228b_3T2,2,D,NA,220,220.002455022999,10,9.9995410570009,0,NA,,NA,NA,NA,NA,NA,,
78,FED_20161228b_3T2,2,D,55,230,230.002544065001,2,1.99967712999933,Patient,1,passive,Kyle Square is being shaken by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_passive_55.jpg,Patient_passive_55.jpg
79,FED_20161228b_3T2,2,D,33,232,232.00274604,2,1.9999230730009,Agent,1,passive,Melissa Oval is being stopped by Zach Star.,Zach,Star,Melissa,Oval,Base_passive_33.jpg,Agent_passive_33.jpg
80,FED_20161228b_3T2,2,D,29,234,234.003197271999,2,1.9997494850013,Agent,1,passive,Zach Star is being balanced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_29.jpg,Agent_passive_29.jpg
81,FED_20161228b_3T2,2,D,28,236,236.003473981,2,1.99854475000029,Agent,1,passive,Kyle Square is being balanced by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_28.jpg,Agent_passive_28.jpg
82,FED_20161228b_3T2,2,D,54,238,238.002541059001,2,1.99965113699909,Patient,0,active,Melissa Oval is rolling Zach Star.,Melissa,Oval,Zach,Star,Base_active_54.jpg,Patient_active_54.jpg
,FED_20161228b_3T2,2,D,NA,240,240.002717148,2,1.99978473299961,0,NA,,NA,NA,NA,NA,NA,,
83,FED_20161228b_3T2,2,D,47,242,242.003040096,2,1.99986670099861,Agent,1,passive,Lily Triangle is being stopped by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_47.jpg,Agent_passive_47.jpg
,FED_20161228b_3T2,2,D,NA,244,244.003431001,4,3.99946790600006,0,NA,,NA,NA,NA,NA,NA,,
84,FED_20161228b_3T2,2,D,16,248,248.003452297,2,1.99895896799899,Patient,0,active,Lily Triangle is stopping Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_16.jpg,Patient_active_16.jpg
85,FED_20161228b_3T2,2,D,60,250,250.002936511999,2,2.00028106100035,Agent,0,active,Melissa Oval is balancing Zach Star.,Melissa,Oval,Zach,Star,Base_active_60.jpg,Agent_active_60.jpg
,FED_20161228b_3T2,2,D,NA,252,252.003739144,2,1.99910167099915,0,NA,,NA,NA,NA,NA,NA,,
86,FED_20161228b_3T2,2,D,25,254,254.00338948,2,1.99840688999939,Agent,0,active,Lily Triangle is shaking Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_25.jpg,Agent_active_25.jpg
,FED_20161228b_3T2,2,D,NA,256,256.00232052,2,1.99972800599971,0,NA,,NA,NA,NA,NA,NA,,
87,FED_20161228b_3T2,2,D,9,258,258.002591294,2,1.9999326369998,Patient,0,active,Kyle Square is rolling Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_9.jpg,Patient_active_9.jpg
88,FED_20161228b_3T2,2,D,49,260,260.003047766,2,1.99895247600034,Patient,1,passive,Kyle Square is being bounced by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_passive_49.jpg,Patient_passive_49.jpg
89,FED_20161228b_3T2,2,D,8,262,262.002522307001,2,1.99999312799991,Patient,0,active,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_active_8.jpg,Patient_active_8.jpg
90,FED_20161228b_3T2,2,D,31,264,264.003040084999,2,1.99944327000048,Patient,1,passive,Kyle Square is being stopped by Zach Star.,Zach,Star,Kyle,Square,Base_passive_31.jpg,Patient_passive_31.jpg
,FED_20161228b_3T2,2,D,NA,266,266.003006883,4,3.99875841100038,0,NA,,NA,NA,NA,NA,NA,,
91,FED_20161228b_3T2,2,D,48,270,270.002320137,2,1.99965216199962,Patient,1,passive,Zach Star is being stopped by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_48.jpg,Patient_passive_48.jpg
,FED_20161228b_3T2,2,D,NA,272,272.002499762,4,3.99926304299879,0,NA,,NA,NA,NA,NA,NA,,
92,FED_20161228b_3T2,2,D,30,276,276.002306783001,2,2.00064337799995,Patient,0,active,Lily Triangle is balancing Melissa Oval.,Lily,Triangle,Melissa,Oval,Base_active_30.jpg,Patient_active_30.jpg
93,FED_20161228b_3T2,2,D,42,278,278.003470931999,2,1.99924664300124,Agent,0,active,Zach Star is shaking Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_42.jpg,Agent_active_42.jpg
94,FED_20161228b_3T2,2,D,41,280,280.003245669999,2,1.99938483200094,Patient,0,active,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_41.jpg,Patient_active_41.jpg
95,FED_20161228b_3T2,2,D,29,282,282.003154747999,2,1.99971179200111,Patient,1,passive,Zach Star is being balanced by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_29.jpg,Patient_passive_29.jpg
96,FED_20161228b_3T2,2,D,27,284,284.003392261,2,1.99896850599907,Agent,1,passive,Melissa Oval is being shaken by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_27.jpg,Agent_passive_27.jpg
,FED_20161228b_3T2,2,D,NA,286,286.002885922,4,3.99893734099896,0,NA,,NA,NA,NA,NA,NA,,
97,FED_20161228b_3T2,2,D,2,290,290.002380050999,2,1.99950967500081,Patient,0,active,Kyle Square is stopping Zach Star.,Kyle,Square,Zach,Star,Base_active_2.jpg,Patient_active_2.jpg
98,FED_20161228b_3T2,2,D,10,292,292.002418357,2,1.99946168599854,Patient,1,passive,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_10.jpg,Patient_passive_10.jpg
99,FED_20161228b_3T2,2,D,56,294,294.00240537,2,1.99948554999901,Patient,1,passive,Lily Triangle is being shaken by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_56.jpg,Patient_passive_56.jpg
100,FED_20161228b_3T2,2,D,56,296,296.002415375,2,2.00138002899985,Agent,1,passive,Lily Triangle is being shaken by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_56.jpg,Agent_passive_56.jpg
,FED_20161228b_3T2,2,D,NA,298,298.004597165,2,1.99733428900072,0,NA,,NA,NA,NA,NA,NA,,
101,FED_20161228b_3T2,2,D,6,300,300.002477651,2,1.99958157000037,Agent,0,active,Kyle Square is bouncing Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_6.jpg,Agent_active_6.jpg
,FED_20161228b_3T2,2,D,NA,302,302.002587753999,2,1.99896878599975,0,NA,,NA,NA,NA,NA,NA,,
102,FED_20161228b_3T2,2,D,52,304,304.002114587,2,2.00063034999948,Agent,1,passive,Kyle Square is being rolled by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_passive_52.jpg,Agent_passive_52.jpg
103,FED_20161228b_3T2,2,D,50,306,306.003275243,2,1.99965507799971,Patient,0,active,Melissa Oval is bouncing Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_50.jpg,Patient_active_50.jpg
,FED_20161228b_3T2,2,D,NA,308,308.003458997,2,1.99940492499991,0,NA,,NA,NA,NA,NA,NA,,
104,FED_20161228b_3T2,2,D,5,310,310.003412448999,2,1.99896775200068,Patient,1,passive,Zach Star is being bounced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_5.jpg,Patient_passive_5.jpg
,FED_20161228b_3T2,2,D,NA,312,312.002911129,2,1.99887089299955,0,NA,,NA,NA,NA,NA,NA,,
105,FED_20161228b_3T2,2,D,21,314,314.002327712,2,1.99990383499971,Agent,0,active,Lily Triangle is bouncing Melissa Oval.,Lily,Triangle,Melissa,Oval,Base_active_21.jpg,Agent_active_21.jpg
,FED_20161228b_3T2,2,D,NA,316,316.002757865001,2,1.99860940999861,0,NA,,NA,NA,NA,NA,NA,,
