Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename
14,FED_20161228b_3T2,1,B,24,38,38.0045466279998,2,1.99943816700033,Agent,0,active,Lily Triangle is rolling Melissa Oval.,Lily,Triangle,Melissa,Oval,Base_active_24.jpg,Agent_active_24.jpg
15,FED_20161228b_3T2,1,B,3,40,40.0045836680001,2,1.99808550899979,Agent,0,active,Kyle Square is stopping Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_3.jpg,Agent_active_3.jpg
16,FED_20161228b_3T2,1,B,2,42,42.0032550850001,2,2.00001929700011,Agent,1,passive,Zach Star is being stopped by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_2.jpg,Agent_passive_2.jpg
17,FED_20161228b_3T2,1,B,15,44,44.0038536410002,2,1.99927849599953,Agent,1,passive,Melissa Oval is being balanced by Kyle Square.,Kyle,Square,Melissa,Oval,Base_passive_15.jpg,Agent_passive_15.jpg
18,FED_20161228b_3T2,1,B,7,46,46.0037056800002,2,1.99943324000014,Agent,0,active,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_7.jpg,Agent_active_7.jpg
,FED_20161228b_3T2,1,B,NA,48,48.0037879089996,6,5.99952160200064,0,NA,,NA,NA,NA,NA,NA,,
19,FED_20161228b_3T2,1,B,33,54,54.003930377,2,2.00006082500022,Patient,1,passive,Melissa Oval is being stopped by Zach Star.,Zach,Star,Melissa,Oval,Base_passive_33.jpg,Patient_passive_33.jpg
20,FED_20161228b_3T2,1,B,17,56,56.004565104,2,1.99730572199951,Agent,1,passive,Zach Star is being stopped by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_17.jpg,Agent_passive_17.jpg
21,FED_20161228b_3T2,1,B,26,58,58.0026348049996,2,1.99987310200049,Agent,1,passive,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_26.jpg,Agent_passive_26.jpg
22,FED_20161228b_3T2,1,B,30,60,60.0030962150004,2,1.99895074399956,Agent,1,passive,Melissa Oval is being balanced by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_30.jpg,Agent_passive_30.jpg
23,FED_20161228b_3T2,1,B,10,62,62.0026475260001,2,2.00084639299985,Patient,0,active,Kyle Square is shaking Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_10.jpg,Patient_active_10.jpg
24,FED_20161228b_3T2,1,B,56,64,64.0040796820003,2,1.99894311299977,Patient,1,passive,Lily Triangle is being shaken by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_56.jpg,Patient_passive_56.jpg
25,FED_20161228b_3T2,1,B,50,66,66.0039608030002,2,1.99979737800004,Patient,1,passive,Lily Triangle is being bounced by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_50.jpg,Patient_passive_50.jpg
26,FED_20161228b_3T2,1,B,34,68,68.0043343309999,2,1.99843904800036,Patient,0,active,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square,Base_active_34.jpg,Patient_active_34.jpg
27,FED_20161228b_3T2,1,B,1,70,70.0035092239996,2,1.99991093900007,Agent,0,active,Kyle Square is stopping Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_1.jpg,Agent_active_1.jpg
28,FED_20161228b_3T2,1,B,12,72,72.0040334519999,2,1.99877672500043,Patient,1,passive,Melissa Oval is being shaken by Kyle Square.,Kyle,Square,Melissa,Oval,Base_passive_12.jpg,Patient_passive_12.jpg
,FED_20161228b_3T2,1,B,NA,74,74.0035523449997,2,1.99884065100014,0,NA,,NA,NA,NA,NA,NA,,
29,FED_20161228b_3T2,1,B,57,76,76.0032588450003,2,2.00012207899999,Agent,1,passive,Zach Star is being shaken by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_57.jpg,Agent_passive_57.jpg
,FED_20161228b_3T2,1,B,NA,78,78.0040913820003,8,7.99833818399929,0,NA,,NA,NA,NA,NA,NA,,
30,FED_20161228b_3T2,1,B,32,86,86.0031690189999,2,1.9997193170002,Patient,1,passive,Lily Triangle is being stopped by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_32.jpg,Patient_passive_32.jpg
31,FED_20161228b_3T2,1,B,16,88,88.0034583380002,2,1.99999252999987,Patient,1,passive,Kyle Square is being stopped by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_16.jpg,Patient_passive_16.jpg
32,FED_20161228b_3T2,1,B,31,90,90.0040564649998,2,1.99878271600028,Patient,0,active,Zach Star is stopping Kyle Square.,Zach,Star,Kyle,Square,Base_active_31.jpg,Patient_active_31.jpg
33,FED_20161228b_3T2,1,B,53,92,92.0034033029997,2,2.00026959800016,Patient,1,passive,Lily Triangle is being rolled by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_53.jpg,Patient_passive_53.jpg
34,FED_20161228b_3T2,1,B,5,94,94.004299014,2,1.99775696799952,Agent,1,passive,Zach Star is being bounced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_5.jpg,Agent_passive_5.jpg
,FED_20161228b_3T2,1,B,NA,96,96.0025789860001,2,2.00003249200017,0,NA,,NA,NA,NA,NA,NA,,
35,FED_20161228b_3T2,1,B,43,98,98.0031648650001,2,1.99901900499935,Agent,1,passive,Kyle Square is being balanced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_43.jpg,Agent_passive_43.jpg
36,FED_20161228b_3T2,1,B,28,100,100.00274402,2,2.00074062099975,Patient,0,active,Lily Triangle is balancing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_28.jpg,Patient_active_28.jpg
37,FED_20161228b_3T2,1,B,44,102,102.004303425,2,1.99888800200006,Agent,1,passive,Lily Triangle is being balanced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_44.jpg,Agent_passive_44.jpg
38,FED_20161228b_3T2,1,B,19,104,104.003979339,2,1.99920048500007,Agent,0,active,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_19.jpg,Agent_active_19.jpg
,FED_20161228b_3T2,1,B,NA,106,106.004057366,2,1.99788450899996,0,NA,,NA,NA,NA,NA,NA,,
39,FED_20161228b_3T2,1,B,13,108,108.00250896,2,1.99956787699921,Patient,0,active,Kyle Square is balancing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_13.jpg,Patient_active_13.jpg
40,FED_20161228b_3T2,1,B,11,110,110.002619723,2,2.00051368200002,Patient,0,active,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star,Base_active_11.jpg,Patient_active_11.jpg
41,FED_20161228b_3T2,1,B,28,112,112.003914383,2,1.99816599099995,Agent,0,active,Lily Triangle is balancing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_28.jpg,Agent_active_28.jpg
,FED_20161228b_3T2,1,B,NA,114,114.002605662,2,1.99933138699998,0,NA,,NA,NA,NA,NA,NA,,
42,FED_20161228b_3T2,1,B,34,116,116.00249245,2,2.00064470399957,Agent,0,active,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square,Base_active_34.jpg,Agent_active_34.jpg
43,FED_20161228b_3T2,1,B,56,118,118.003925253,2,1.99883761000001,Agent,1,passive,Lily Triangle is being shaken by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_56.jpg,Agent_passive_56.jpg
44,FED_20161228b_3T2,1,B,10,120,120.003319966,2,1.99979090399938,Agent,0,active,Kyle Square is shaking Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_10.jpg,Agent_active_10.jpg
,FED_20161228b_3T2,1,B,NA,122,122.003654685,2,1.99814158800018,0,NA,,NA,NA,NA,NA,NA,,
45,FED_20161228b_3T2,1,B,22,124,124.002376018,2,1.99993708799957,Patient,0,active,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_22.jpg,Patient_active_22.jpg
46,FED_20161228b_3T2,1,B,42,126,126.002917103,2,2.00007763099984,Agent,1,passive,Melissa Oval is being shaken by Zach Star.,Zach,Star,Melissa,Oval,Base_passive_42.jpg,Agent_passive_42.jpg
47,FED_20161228b_3T2,1,B,55,128,128.003533725,2,1.999791362,Patient,1,passive,Kyle Square is being shaken by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_passive_55.jpg,Patient_passive_55.jpg
,FED_20161228b_3T2,1,B,NA,130,130.00389132,2,1.99852895799995,0,NA,,NA,NA,NA,NA,NA,,
48,FED_20161228b_3T2,1,B,8,132,132.003033262,2,1.99906024099982,Patient,1,passive,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_8.jpg,Patient_passive_8.jpg
,FED_20161228b_3T2,1,B,NA,134,134.002667296,2,1.99975411600008,0,NA,,NA,NA,NA,NA,NA,,
49,FED_20161228b_3T2,1,B,47,136,136.003044857,2,1.99971011000071,Agent,0,active,Melissa Oval is stopping Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_47.jpg,Agent_active_47.jpg
,FED_20161228b_3T2,1,B,NA,138,138.003316814,2,1.99852333099989,0,NA,,NA,NA,NA,NA,NA,,
50,FED_20161228b_3T2,1,B,47,140,140.002432369,2,2.00084493400027,Patient,0,active,Melissa Oval is stopping Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_47.jpg,Patient_active_47.jpg
51,FED_20161228b_3T2,1,B,7,142,142.003837588,2,1.99839532699934,Patient,0,active,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_7.jpg,Patient_active_7.jpg
,FED_20161228b_3T2,1,B,NA,144,144.002823119,4,3.99991040199984,0,NA,,NA,NA,NA,NA,NA,,
52,FED_20161228b_3T2,1,B,32,148,148.003309282,2,1.99902957299946,Agent,1,passive,Lily Triangle is being stopped by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_32.jpg,Agent_passive_32.jpg
53,FED_20161228b_3T2,1,B,38,150,150.003012721,2,1.99865646199942,Agent,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Agent_active_38.jpg
54,FED_20161228b_3T2,1,B,38,152,152.002239915,2,2.00028906599982,Patient,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Patient_active_38.jpg
55,FED_20161228b_3T2,1,B,31,154,154.003159611,2,1.99996645600004,Agent,0,active,Zach Star is stopping Kyle Square.,Zach,Star,Kyle,Square,Base_active_31.jpg,Agent_active_31.jpg
56,FED_20161228b_3T2,1,B,20,156,156.003698916,2,1.99828067100043,Patient,0,active,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star,Base_active_20.jpg,Patient_active_20.jpg
,FED_20161228b_3T2,1,B,NA,158,158.00259162,2,1.9994540130001,0,NA,,NA,NA,NA,NA,NA,,
57,FED_20161228b_3T2,1,B,52,160,160.00272525,2,2.00054946699947,Patient,0,active,Melissa Oval is rolling Kyle Square.,Melissa,Oval,Kyle,Square,Base_active_52.jpg,Patient_active_52.jpg
58,FED_20161228b_3T2,1,B,57,162,162.003872183,2,1.99908196500019,Patient,1,passive,Zach Star is being shaken by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_57.jpg,Patient_passive_57.jpg
,FED_20161228b_3T2,1,B,NA,164,164.00350824,2,1.99931399799971,0,NA,,NA,NA,NA,NA,NA,,
59,FED_20161228b_3T2,1,B,60,166,166.00340724,2,1.99901950000003,Patient,1,passive,Zach Star is being balanced by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_60.jpg,Patient_passive_60.jpg
,FED_20161228b_3T2,1,B,NA,168,168.003067429,4,3.99824192199958,0,NA,,NA,NA,NA,NA,NA,,
60,FED_20161228b_3T2,1,B,21,172,172.001850718,2,2.00005962999967,Agent,1,passive,Melissa Oval is being bounced by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_21.jpg,Agent_passive_21.jpg
61,FED_20161228b_3T2,1,B,2,174,174.00249392,2,2.00003854499937,Patient,1,passive,Zach Star is being stopped by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_2.jpg,Patient_passive_2.jpg
,FED_20161228b_3T2,1,B,NA,176,176.003053362,2,1.99916242699965,0,NA,,NA,NA,NA,NA,NA,,
62,FED_20161228b_3T2,1,B,53,178,178.002754978,2,1.99891149799987,Agent,1,passive,Lily Triangle is being rolled by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_53.jpg,Agent_passive_53.jpg
63,FED_20161228b_3T2,1,B,48,180,180.002188703,2,2.00065586999972,Patient,0,active,Melissa Oval is stopping Zach Star.,Melissa,Oval,Zach,Star,Base_active_48.jpg,Patient_active_48.jpg
,FED_20161228b_3T2,1,B,NA,182,182.003404,4,3.99920133799969,0,NA,,NA,NA,NA,NA,NA,,
64,FED_20161228b_3T2,1,B,48,186,186.003137587,2,2.00005636599963,Agent,0,active,Melissa Oval is stopping Zach Star.,Melissa,Oval,Zach,Star,Base_active_48.jpg,Agent_active_48.jpg
65,FED_20161228b_3T2,1,B,29,188,188.003854017,2,1.99861053400036,Patient,0,active,Lily Triangle is balancing Zach Star.,Lily,Triangle,Zach,Star,Base_active_29.jpg,Patient_active_29.jpg
66,FED_20161228b_3T2,1,B,27,190,190.002990124,2,1.99975082500077,Agent,1,passive,Melissa Oval is being shaken by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_27.jpg,Agent_passive_27.jpg
,FED_20161228b_3T2,1,B,NA,192,192.003264023,2,1.99876806100019,0,NA,,NA,NA,NA,NA,NA,,
67,FED_20161228b_3T2,1,B,41,194,194.002572451,2,2.00042201100041,Patient,1,passive,Lily Triangle is being shaken by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_41.jpg,Patient_passive_41.jpg
68,FED_20161228b_3T2,1,B,50,196,196.003608877,2,1.99852274399927,Agent,1,passive,Lily Triangle is being bounced by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_50.jpg,Agent_passive_50.jpg
69,FED_20161228b_3T2,1,B,29,198,198.002655673,2,1.99955083300028,Agent,0,active,Lily Triangle is balancing Zach Star.,Lily,Triangle,Zach,Star,Base_active_29.jpg,Agent_active_29.jpg
70,FED_20161228b_3T2,1,B,27,200,200.002727547,2,1.99985939499948,Patient,1,passive,Melissa Oval is being shaken by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_27.jpg,Patient_passive_27.jpg
,FED_20161228b_3T2,1,B,NA,202,202.003108695,2,1.99950267299937,0,NA,,NA,NA,NA,NA,NA,,
71,FED_20161228b_3T2,1,B,20,204,204.003153063,2,1.99866962899978,Agent,0,active,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star,Base_active_20.jpg,Agent_active_20.jpg
,FED_20161228b_3T2,1,B,NA,206,206.002346321,2,2.00000988200009,0,NA,,NA,NA,NA,NA,NA,,
72,FED_20161228b_3T2,1,B,39,208,208.002890919,2,1.99988593600028,Agent,0,active,Zach Star is rolling Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_39.jpg,Agent_active_39.jpg
73,FED_20161228b_3T2,1,B,54,210,210.003305446,2,1.99980731699998,Agent,1,passive,Zach Star is being rolled by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_54.jpg,Agent_passive_54.jpg
,FED_20161228b_3T2,1,B,NA,212,212.003628866,4,3.99864920499931,0,NA,,NA,NA,NA,NA,NA,,
74,FED_20161228b_3T2,1,B,49,216,216.002820849,2,2.00010734599982,Agent,0,active,Melissa Oval is bouncing Kyle Square.,Melissa,Oval,Kyle,Square,Base_active_49.jpg,Agent_active_49.jpg
75,FED_20161228b_3T2,1,B,41,218,218.003448288,2,1.99911611399966,Agent,1,passive,Lily Triangle is being shaken by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_41.jpg,Agent_passive_41.jpg
76,FED_20161228b_3T2,1,B,35,220,220.003083718,2,1.99954293999963,Agent,0,active,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_35.jpg,Agent_active_35.jpg
,FED_20161228b_3T2,1,B,NA,222,222.003146837,4,3.99971374699999,0,NA,,NA,NA,NA,NA,NA,,
77,FED_20161228b_3T2,1,B,13,226,226.003391205,2,1.99895274899973,Agent,0,active,Kyle Square is balancing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_13.jpg,Agent_active_13.jpg
,FED_20161228b_3T2,1,B,NA,228,228.002866172,2,1.99918978300047,0,NA,,NA,NA,NA,NA,NA,,
78,FED_20161228b_3T2,1,B,40,230,230.002600985,2,1.99946052900032,Agent,0,active,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_active_40.jpg,Agent_active_40.jpg
79,FED_20161228b_3T2,1,B,58,232,232.002594299,2,1.99937554400003,Patient,0,active,Melissa Oval is balancing Kyle Square.,Melissa,Oval,Kyle,Square,Base_active_58.jpg,Patient_active_58.jpg
80,FED_20161228b_3T2,1,B,40,234,234.002492187,2,1.99949661200026,Patient,0,active,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_active_40.jpg,Patient_active_40.jpg
,FED_20161228b_3T2,1,B,NA,236,236.002512071,2,2.00005795700054,0,NA,,NA,NA,NA,NA,NA,,
81,FED_20161228b_3T2,1,B,49,238,238.003110916,2,1.99978620500042,Patient,0,active,Melissa Oval is bouncing Kyle Square.,Melissa,Oval,Kyle,Square,Base_active_49.jpg,Patient_active_49.jpg
82,FED_20161228b_3T2,1,B,9,240,240.003417288,2,1.99888171900056,Agent,1,passive,Melissa Oval is being rolled by Kyle Square.,Kyle,Square,Melissa,Oval,Base_passive_9.jpg,Agent_passive_9.jpg
,FED_20161228b_3T2,1,B,NA,242,242.002818748,2,1.99932975699994,0,NA,,NA,NA,NA,NA,NA,,
83,FED_20161228b_3T2,1,B,8,244,244.002697131,2,1.9998356619999,Agent,1,passive,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_8.jpg,Agent_passive_8.jpg
84,FED_20161228b_3T2,1,B,59,246,246.003061471,2,1.99983314899964,Patient,0,active,Melissa Oval is balancing Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_59.jpg,Patient_active_59.jpg
,FED_20161228b_3T2,1,B,NA,248,248.003419523,2,1.99874719699983,0,NA,,NA,NA,NA,NA,NA,,
85,FED_20161228b_3T2,1,B,21,250,250.002706733,2,2.00003942300009,Patient,1,passive,Melissa Oval is being bounced by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_21.jpg,Patient_passive_21.jpg
86,FED_20161228b_3T2,1,B,14,252,252.003264882,2,1.99957590000031,Patient,0,active,Kyle Square is balancing Zach Star.,Kyle,Square,Zach,Star,Base_active_14.jpg,Patient_active_14.jpg
87,FED_20161228b_3T2,1,B,36,254,254.003362292,2,1.99835287699989,Agent,0,active,Zach Star is bouncing Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_36.jpg,Agent_active_36.jpg
88,FED_20161228b_3T2,1,B,15,256,256.002235355,2,1.99954260100003,Patient,1,passive,Melissa Oval is being balanced by Kyle Square.,Kyle,Square,Melissa,Oval,Base_passive_15.jpg,Patient_passive_15.jpg
,FED_20161228b_3T2,1,B,NA,258,258.002297152,2,1.99919704700005,0,NA,,NA,NA,NA,NA,NA,,
89,FED_20161228b_3T2,1,B,18,260,260.00203082,2,1.99979747199995,Patient,1,passive,Melissa Oval is being stopped by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_18.jpg,Patient_passive_18.jpg
90,FED_20161228b_3T2,1,B,35,262,262.00235132,2,1.99929708999935,Patient,0,active,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_35.jpg,Patient_active_35.jpg
,FED_20161228b_3T2,1,B,NA,264,264.002169954,2,2.00019522599996,0,NA,,NA,NA,NA,NA,NA,,
91,FED_20161228b_3T2,1,B,42,266,266.002907323,2,1.99955010000031,Patient,1,passive,Melissa Oval is being shaken by Zach Star.,Zach,Star,Melissa,Oval,Base_passive_42.jpg,Patient_passive_42.jpg
,FED_20161228b_3T2,1,B,NA,268,268.002980606,2,1.99843779000003,0,NA,,NA,NA,NA,NA,NA,,
92,FED_20161228b_3T2,1,B,4,270,270.001958079,2,2.00080314599927,Patient,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Patient_active_4.jpg
,FED_20161228b_3T2,1,B,NA,272,272.003283579,2,1.99950496700058,0,NA,,NA,NA,NA,NA,NA,,
93,FED_20161228b_3T2,1,B,12,274,274.003334277,2,1.99988722099988,Agent,1,passive,Melissa Oval is being shaken by Kyle Square.,Kyle,Square,Melissa,Oval,Base_passive_12.jpg,Agent_passive_12.jpg
94,FED_20161228b_3T2,1,B,58,276,276.003746428,2,1.99865336899984,Agent,0,active,Melissa Oval is balancing Kyle Square.,Melissa,Oval,Kyle,Square,Base_active_58.jpg,Agent_active_58.jpg
,FED_20161228b_3T2,1,B,NA,278,278.002923792,4,3.99910220299989,0,NA,,NA,NA,NA,NA,NA,,
95,FED_20161228b_3T2,1,B,3,282,282.002567695,2,2.00056061299983,Patient,0,active,Kyle Square is stopping Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_3.jpg,Patient_active_3.jpg
,FED_20161228b_3T2,1,B,NA,284,284.003654752,4,3.99902341599955,0,NA,,NA,NA,NA,NA,NA,,
96,FED_20161228b_3T2,1,B,51,288,288.003216646,2,1.99848118099999,Agent,1,passive,Zach Star is being bounced by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_51.jpg,Agent_passive_51.jpg
97,FED_20161228b_3T2,1,B,24,290,290.002219409,2,2.0003267660004,Patient,0,active,Lily Triangle is rolling Melissa Oval.,Lily,Triangle,Melissa,Oval,Base_active_24.jpg,Patient_active_24.jpg
98,FED_20161228b_3T2,1,B,23,292,292.003069258,2,1.99928210100006,Agent,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Agent_active_23.jpg
99,FED_20161228b_3T2,1,B,37,294,294.002876562,2,1.99983716499992,Agent,0,active,Zach Star is rolling Kyle Square.,Zach,Star,Kyle,Square,Base_active_37.jpg,Agent_active_37.jpg
,FED_20161228b_3T2,1,B,NA,296,296.003235255,2,1.99880935800047,0,NA,,NA,NA,NA,NA,NA,,
100,FED_20161228b_3T2,1,B,45,298,298.002588601,2,1.9993599520003,Agent,0,active,Zach Star is balancing Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_45.jpg,Agent_active_45.jpg
,FED_20161228b_3T2,1,B,NA,300,300.002473501,2,1.99900914999944,0,NA,,NA,NA,NA,NA,NA,,
101,FED_20161228b_3T2,1,B,17,302,302.002019592,2,2.00052945200059,Patient,1,passive,Zach Star is being stopped by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_17.jpg,Patient_passive_17.jpg
102,FED_20161228b_3T2,1,B,6,304,304.00307361,2,1.99938663000012,Patient,1,passive,Melissa Oval is being bounced by Kyle Square.,Kyle,Square,Melissa,Oval,Base_passive_6.jpg,Patient_passive_6.jpg
103,FED_20161228b_3T2,1,B,14,306,306.002985925,2,1.99948110600053,Agent,0,active,Kyle Square is balancing Zach Star.,Kyle,Square,Zach,Star,Base_active_14.jpg,Agent_active_14.jpg
104,FED_20161228b_3T2,1,B,36,308,308.002991562,2,1.99940478500048,Patient,0,active,Zach Star is bouncing Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_36.jpg,Patient_active_36.jpg
,FED_20161228b_3T2,1,B,NA,310,310.002917583,2,1.9992503630001,0,NA,,NA,NA,NA,NA,NA,,
105,FED_20161228b_3T2,1,B,52,312,312.002706873,2,1.99917140300022,Agent,0,active,Melissa Oval is rolling Kyle Square.,Melissa,Oval,Kyle,Square,Base_active_52.jpg,Agent_active_52.jpg
106,FED_20161228b_3T2,1,B,18,314,314.002405511,2,1.99981706600011,Agent,1,passive,Melissa Oval is being stopped by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_18.jpg,Agent_passive_18.jpg
,FED_20161228b_3T2,1,B,NA,316,316.00274596,2,1.99968468499992,0,NA,,NA,NA,NA,NA,NA,,
