SubjID,RunNumber,Feedback,Version,Counterbalance,TrialNumber,TrialOnset,ChoiceOnset,Condition,LeftGrid,RightGrid,CorrectAnswer,Response,Accuracy,RT
FED_20161228e_3T2,1,y,4,1,35,320.0132281780243,324.5304491519928,Easy,"[10, 11, 12, 2]","[11, 12, 10, 9]",1,1,1,1.6835768222808838
FED_20161228e_3T2,1,y,4,1,36,328.0142431259155,332.5314950942993,Easy,"[1, 5, 2, 3]","[2, 5, 1, 11]",1,1,1,1.3501570224761963
FED_20161228e_3T2,1,y,4,1,37,336.0152759552002,340.53250908851624,Hard,"[9, 5, 1, 10, 8, 4, 11, 7]","[8, 4, 11, 9, 10, 5, 12, 1]",2,1,0,1.8835630416870117
FED_20161228e_3T2,1,y,4,1,38,344.0162920951843,348.53349900245667,Hard,"[6, 3, 7, 4, 10, 5, 11, 8]","[3, 5, 8, 4, 6, 10, 1, 2]",1,1,1,2.567028045654297
FED_20161228e_3T2,1,y,4,1,39,352.00063014030457,356.5178861618042,Hard,"[8, 4, 1, 9, 2, 5, 10, 6]","[5, 10, 8, 2, 4, 9, 7, 11]",1,1,1,1.400177001953125
FED_20161228e_3T2,1,y,4,1,40,360.0016350746155,364.5188801288605,Hard,"[9, 8, 11, 4, 3, 12, 5, 10]","[5, 9, 4, 8, 3, 12, 7, 11]",2,2,1,1.8335800170898438
FED_20161228e_3T2,1,y,4,1,41,368.00268602371216,372.5198881626129,Hard,"[9, 7, 10, 5, 6, 2, 11, 4]","[1, 2, 10, 8, 7, 9, 6, 5]",2,2,1,2.9004018306732178
FED_20161228e_3T2,1,y,4,1,42,376.00369906425476,380.5209331512451,Hard,"[2, 6, 10, 9, 5, 3, 7, 4]","[5, 2, 3, 9, 6, 7, 10, 8]",2,2,1,1.4001538753509521
FED_20161228e_3T2,1,y,4,1,43,384.00463008880615,388.52193903923035,Hard,"[6, 7, 9, 10, 12, 3, 11, 2]","[10, 11, 12, 6, 7, 9, 3, 5]",2,2,1,1.7502119541168213
FED_20161228e_3T2,1,y,4,1,44,392.00574111938477,396.52296018600464,Hard,"[5, 1, 11, 3, 2, 8, 7, 10]","[2, 1, 8, 3, 10, 11, 5, 4]",1,1,1,1.3167638778686523
FED_20161228e_3T2,1,y,4,1,45,400.0067789554596,404.52402114868164,Easy,"[9, 11, 2, 10]","[9, 11, 10, 1]",1,1,1,1.2834899425506592
FED_20161228e_3T2,1,y,4,1,46,408.0076541900635,412.5250120162964,Easy,"[3, 5, 8, 11]","[8, 3, 4, 5]",2,2,1,2.4670021533966064
FED_20161228e_3T2,1,y,4,1,47,416.00877618789673,420.5259611606598,Easy,"[8, 4, 6, 1]","[6, 8, 2, 4]",2,2,1,2.100332021713257
FED_20161228e_3T2,1,y,4,1,48,424.009840965271,428.5270690917969,Easy,"[6, 3, 7, 5]","[3, 5, 7, 12]",1,1,1,1.016784906387329
