Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename
36,FED_20161228b_3T2,1,C,32,98,98.0025771290002,2,2.00040191300013,Patient,0,active,Zach Star is stopping Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_32.jpg,Patient_active_32.jpg
,FED_20161228b_3T2,1,C,NA,100,100.003683487001,2,1.99896176499988,0,NA,,NA,NA,NA,NA,NA,,
37,FED_20161228b_3T2,1,C,35,102,102.003201031001,2,1.99951875799979,Patient,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Patient_passive_35.jpg
38,FED_20161228b_3T2,1,C,18,104,104.003291064,2,1.99862268400011,Agent,1,passive,Melissa Oval is being stopped by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_18.jpg,Agent_passive_18.jpg
39,FED_20161228b_3T2,1,C,43,106,106.002455449,2,2.0006467940002,Patient,1,passive,Kyle Square is being balanced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_43.jpg,Patient_passive_43.jpg
,FED_20161228b_3T2,1,C,NA,108,108.003652784,2,1.99781063000046,0,NA,,NA,NA,NA,NA,NA,,
40,FED_20161228b_3T2,1,C,59,110,110.002042123,2,2.00050906600063,Agent,0,active,Melissa Oval is balancing Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_59.jpg,Agent_active_59.jpg
41,FED_20161228b_3T2,1,C,28,112,112.003155964,2,1.99899755300066,Patient,1,passive,Kyle Square is being balanced by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_28.jpg,Patient_passive_28.jpg
42,FED_20161228b_3T2,1,C,36,114,114.002740929001,2,1.99960743500014,Patient,0,active,Zach Star is bouncing Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_36.jpg,Patient_active_36.jpg
,FED_20161228b_3T2,1,C,NA,116,116.002951315,2,2.00012871299987,0,NA,,NA,NA,NA,NA,NA,,
43,FED_20161228b_3T2,1,C,39,118,118.003637326,2,1.99953276600081,Agent,1,passive,Melissa Oval is being rolled by Zach Star.,Zach,Star,Melissa,Oval,Base_passive_39.jpg,Agent_passive_39.jpg
,FED_20161228b_3T2,1,C,NA,120,120.003709712,2,1.99905664500056,0,NA,,NA,NA,NA,NA,NA,,
44,FED_20161228b_3T2,1,C,58,122,122.003346376,2,1.99860387800072,Agent,0,active,Melissa Oval is balancing Kyle Square.,Melissa,Oval,Kyle,Square,Base_active_58.jpg,Agent_active_58.jpg
45,FED_20161228b_3T2,1,C,5,124,124.002516502001,2,1.99935145099971,Patient,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Patient_active_5.jpg
46,FED_20161228b_3T2,1,C,17,126,126.00242949,2,2.00023762399996,Agent,1,passive,Zach Star is being stopped by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_17.jpg,Agent_passive_17.jpg
,FED_20161228b_3T2,1,C,NA,128,128.003268758001,2,1.9982720349999,0,NA,,NA,NA,NA,NA,NA,,
47,FED_20161228b_3T2,1,C,41,130,130.002221826,2,2.00032110100074,Patient,1,passive,Lily Triangle is being shaken by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_41.jpg,Patient_passive_41.jpg
48,FED_20161228b_3T2,1,C,6,132,132.003146479,2,2.00028617000044,Patient,0,active,Kyle Square is bouncing Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_6.jpg,Patient_active_6.jpg
49,FED_20161228b_3T2,1,C,21,134,134.003997555001,2,1.99847513899931,Patient,0,active,Lily Triangle is bouncing Melissa Oval.,Lily,Triangle,Melissa,Oval,Base_active_21.jpg,Patient_active_21.jpg
50,FED_20161228b_3T2,1,C,20,136,136.003074894001,2,1.99942829099928,Agent,0,active,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star,Base_active_20.jpg,Agent_active_20.jpg
,FED_20161228b_3T2,1,C,NA,138,138.003167636,4,3.99913556499996,0,NA,,NA,NA,NA,NA,NA,,
51,FED_20161228b_3T2,1,C,48,142,142.002972863001,2,1.99887121799929,Patient,1,passive,Zach Star is being stopped by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_48.jpg,Patient_passive_48.jpg
52,FED_20161228b_3T2,1,C,8,144,144.002366997001,2,2.00088307399983,Patient,1,passive,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_8.jpg,Patient_passive_8.jpg
53,FED_20161228b_3T2,1,C,25,146,146.003834358,2,1.99946340100087,Agent,0,active,Lily Triangle is shaking Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_25.jpg,Agent_active_25.jpg
,FED_20161228b_3T2,1,C,NA,148,148.003905191001,2,1.99913618499977,0,NA,,NA,NA,NA,NA,NA,,
54,FED_20161228b_3T2,1,C,23,150,150.00366652,2,1.99812306100011,Patient,0,active,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star,Base_active_23.jpg,Patient_active_23.jpg
,FED_20161228b_3T2,1,C,NA,152,152.002311878,4,4.00007421800001,0,NA,,NA,NA,NA,NA,NA,,
55,FED_20161228b_3T2,1,C,19,156,156.003065127001,2,2.00022463099958,Agent,0,active,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_19.jpg,Agent_active_19.jpg
56,FED_20161228b_3T2,1,C,41,158,158.003895138,2,1.99838312000065,Agent,1,passive,Lily Triangle is being shaken by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_41.jpg,Agent_passive_41.jpg
57,FED_20161228b_3T2,1,C,46,160,160.002942134,2,1.99948986599975,Agent,0,active,Melissa Oval is stopping Kyle Square.,Melissa,Oval,Kyle,Square,Base_active_46.jpg,Agent_active_46.jpg
58,FED_20161228b_3T2,1,C,54,162,162.003094743,2,2.00005272499948,Agent,0,active,Melissa Oval is rolling Zach Star.,Melissa,Oval,Zach,Star,Base_active_54.jpg,Agent_active_54.jpg
,FED_20161228b_3T2,1,C,NA,164,164.00372027,2,1.9978662880003,0,NA,,NA,NA,NA,NA,NA,,
59,FED_20161228b_3T2,1,C,33,166,166.002125871,2,2.00011078500029,Agent,1,passive,Melissa Oval is being stopped by Zach Star.,Zach,Star,Melissa,Oval,Base_passive_33.jpg,Agent_passive_33.jpg
,FED_20161228b_3T2,1,C,NA,168,168.002759909001,2,1.9993954849997,0,NA,,NA,NA,NA,NA,NA,,
60,FED_20161228b_3T2,1,C,28,170,170.00269587,2,1.999987014,Agent,1,passive,Kyle Square is being balanced by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_28.jpg,Agent_passive_28.jpg
61,FED_20161228b_3T2,1,C,35,172,172.003209434,2,1.99873898700025,Agent,1,passive,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_35.jpg,Agent_passive_35.jpg
,FED_20161228b_3T2,1,C,NA,174,174.002471144,2,1.99923747100001,0,NA,,NA,NA,NA,NA,NA,,
62,FED_20161228b_3T2,1,C,56,176,176.002251103,2,2.00040162400001,Agent,1,passive,Lily Triangle is being shaken by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_56.jpg,Agent_passive_56.jpg
,FED_20161228b_3T2,1,C,NA,178,178.003177974,2,1.9987658480004,0,NA,,NA,NA,NA,NA,NA,,
63,FED_20161228b_3T2,1,C,1,180,180.002483171001,2,1.9997827090001,Patient,1,passive,Lily Triangle is being stopped by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_1.jpg,Patient_passive_1.jpg
64,FED_20161228b_3T2,1,C,47,182,182.002782195001,2,1.99910229199941,Patient,1,passive,Lily Triangle is being stopped by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_47.jpg,Patient_passive_47.jpg
65,FED_20161228b_3T2,1,C,3,184,184.002409225001,2,2.00049389200012,Agent,1,passive,Melissa Oval is being stopped by Kyle Square.,Kyle,Square,Melissa,Oval,Base_passive_3.jpg,Agent_passive_3.jpg
66,FED_20161228b_3T2,1,C,38,186,186.003427506001,2,1.99964154999998,Patient,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Patient_active_38.jpg
,FED_20161228b_3T2,1,C,NA,188,188.003666595,2,1.99812669699986,0,NA,,NA,NA,NA,NA,NA,,
67,FED_20161228b_3T2,1,C,7,190,190.002342458,2,1.99974262999967,Agent,1,passive,Lily Triangle is being rolled by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_7.jpg,Agent_passive_7.jpg
68,FED_20161228b_3T2,1,C,44,192,192.002616549001,2,1.99995807300002,Agent,1,passive,Lily Triangle is being balanced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_44.jpg,Agent_passive_44.jpg
69,FED_20161228b_3T2,1,C,27,194,194.003100026001,2,2.00007210399963,Agent,0,active,Lily Triangle is shaking Melissa Oval.,Lily,Triangle,Melissa,Oval,Base_active_27.jpg,Agent_active_27.jpg
70,FED_20161228b_3T2,1,C,44,196,196.003690768001,2,1.99837787300021,Patient,1,passive,Lily Triangle is being balanced by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_44.jpg,Patient_passive_44.jpg
71,FED_20161228b_3T2,1,C,31,198,198.002588150001,2,1.99963669799945,Agent,0,active,Zach Star is stopping Kyle Square.,Zach,Star,Kyle,Square,Base_active_31.jpg,Agent_active_31.jpg
,FED_20161228b_3T2,1,C,NA,200,200.002746971,4,3.99903621300018,0,NA,,NA,NA,NA,NA,NA,,
72,FED_20161228b_3T2,1,C,37,204,204.002323009,2,2.00077080600022,Patient,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Patient_passive_37.jpg
73,FED_20161228b_3T2,1,C,32,206,206.003616916,2,1.99822316500013,Agent,0,active,Zach Star is stopping Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_32.jpg,Agent_active_32.jpg
,FED_20161228b_3T2,1,C,NA,208,208.002358853,2,1.99956259400005,0,NA,,NA,NA,NA,NA,NA,,
74,FED_20161228b_3T2,1,C,59,210,210.002467685001,2,2.00042897099956,Patient,0,active,Melissa Oval is balancing Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_59.jpg,Patient_active_59.jpg
,FED_20161228b_3T2,1,C,NA,212,212.003418814001,2,1.99875437299943,0,NA,,NA,NA,NA,NA,NA,,
75,FED_20161228b_3T2,1,C,6,214,214.002717108,2,1.99903894799991,Agent,0,active,Kyle Square is bouncing Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_6.jpg,Agent_active_6.jpg
76,FED_20161228b_3T2,1,C,29,216,216.002281245001,2,1.99978971600012,Agent,0,active,Lily Triangle is balancing Zach Star.,Lily,Triangle,Zach,Star,Base_active_29.jpg,Agent_active_29.jpg
77,FED_20161228b_3T2,1,C,20,218,218.002593711,2,2.00022222900043,Patient,0,active,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star,Base_active_20.jpg,Patient_active_20.jpg
78,FED_20161228b_3T2,1,C,33,220,220.003338184,2,1.99947470900042,Patient,1,passive,Melissa Oval is being stopped by Zach Star.,Zach,Star,Melissa,Oval,Base_passive_33.jpg,Patient_passive_33.jpg
79,FED_20161228b_3T2,1,C,11,222,222.003339711,2,1.99911487500049,Patient,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Patient_passive_11.jpg
,FED_20161228b_3T2,1,C,NA,224,224.002978760001,2,1.99851174499963,0,NA,,NA,NA,NA,NA,NA,,
80,FED_20161228b_3T2,1,C,22,226,226.002039806001,2,2.00054030699994,Agent,0,active,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_22.jpg,Agent_active_22.jpg
81,FED_20161228b_3T2,1,C,16,228,228.003104592,2,1.99995831500019,Patient,0,active,Lily Triangle is stopping Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_16.jpg,Patient_active_16.jpg
,FED_20161228b_3T2,1,C,NA,230,230.003587571,4,3.99849610700039,0,NA,,NA,NA,NA,NA,NA,,
82,FED_20161228b_3T2,1,C,47,234,234.00262231,2,1.99994339600016,Agent,1,passive,Lily Triangle is being stopped by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_47.jpg,Agent_passive_47.jpg
83,FED_20161228b_3T2,1,C,15,236,236.003097305001,2,1.99947294399954,Patient,0,active,Kyle Square is balancing Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_15.jpg,Patient_active_15.jpg
84,FED_20161228b_3T2,1,C,31,238,238.003099254001,2,1.99868520200016,Patient,0,active,Zach Star is stopping Kyle Square.,Zach,Star,Kyle,Square,Base_active_31.jpg,Patient_active_31.jpg
85,FED_20161228b_3T2,1,C,58,240,240.002312953,2,1.99991418300033,Patient,0,active,Melissa Oval is balancing Kyle Square.,Melissa,Oval,Kyle,Square,Base_active_58.jpg,Patient_active_58.jpg
,FED_20161228b_3T2,1,C,NA,242,242.002760634,2,1.99925544300004,0,NA,,NA,NA,NA,NA,NA,,
86,FED_20161228b_3T2,1,C,26,244,244.002557288,2,1.99962056300046,Patient,0,active,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star,Base_active_26.jpg,Patient_active_26.jpg
87,FED_20161228b_3T2,1,C,40,246,246.002708149001,2,1.99910084299972,Patient,1,passive,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_passive_40.jpg,Patient_passive_40.jpg
88,FED_20161228b_3T2,1,C,18,248,248.00233964,2,1.99993300000006,Patient,1,passive,Melissa Oval is being stopped by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_18.jpg,Patient_passive_18.jpg
,FED_20161228b_3T2,1,C,NA,250,250.002804154001,6,6.00169085199923,0,NA,,NA,NA,NA,NA,NA,,
89,FED_20161228b_3T2,1,C,52,256,256.005327977,2,1.99714600300013,Agent,0,active,Melissa Oval is rolling Kyle Square.,Melissa,Oval,Kyle,Square,Base_active_52.jpg,Agent_active_52.jpg
90,FED_20161228b_3T2,1,C,9,258,258.003004828,2,2.00027579299967,Patient,1,passive,Melissa Oval is being rolled by Kyle Square.,Kyle,Square,Melissa,Oval,Base_passive_9.jpg,Patient_passive_9.jpg
91,FED_20161228b_3T2,1,C,51,260,260.003810466001,2,1.99935827799982,Patient,1,passive,Zach Star is being bounced by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_51.jpg,Patient_passive_51.jpg
92,FED_20161228b_3T2,1,C,12,262,262.003701031001,2,1.99841869600004,Patient,1,passive,Melissa Oval is being shaken by Kyle Square.,Kyle,Square,Melissa,Oval,Base_passive_12.jpg,Patient_passive_12.jpg
,FED_20161228b_3T2,1,C,NA,264,264.002648746,10,9.99909126000057,0,NA,,NA,NA,NA,NA,NA,,
93,FED_20161228b_3T2,1,C,29,274,274.00228986,2,2.00011001300027,Patient,0,active,Lily Triangle is balancing Zach Star.,Lily,Triangle,Zach,Star,Base_active_29.jpg,Patient_active_29.jpg
94,FED_20161228b_3T2,1,C,54,276,276.00292746,2,1.99964088500019,Patient,0,active,Melissa Oval is rolling Zach Star.,Melissa,Oval,Zach,Star,Base_active_54.jpg,Patient_active_54.jpg
,FED_20161228b_3T2,1,C,NA,278,278.003099651,2,1.99911775500004,0,NA,,NA,NA,NA,NA,NA,,
95,FED_20161228b_3T2,1,C,49,280,280.002765537,2,1.99918741599959,Patient,1,passive,Kyle Square is being bounced by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_passive_49.jpg,Patient_passive_49.jpg
,FED_20161228b_3T2,1,C,NA,282,282.002482361,2,1.99945033899985,0,NA,,NA,NA,NA,NA,NA,,
96,FED_20161228b_3T2,1,C,42,284,284.002480360001,2,1.99932166299914,Agent,1,passive,Melissa Oval is being shaken by Zach Star.,Zach,Star,Melissa,Oval,Base_passive_42.jpg,Agent_passive_42.jpg
97,FED_20161228b_3T2,1,C,10,286,286.002332648,2,1.99952926799961,Agent,0,active,Kyle Square is shaking Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_10.jpg,Agent_active_10.jpg
98,FED_20161228b_3T2,1,C,48,288,288.002388866001,2,2.00004263099981,Agent,1,passive,Zach Star is being stopped by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_48.jpg,Agent_passive_48.jpg
99,FED_20161228b_3T2,1,C,3,290,290.002960575001,2,1.99880036800005,Patient,1,passive,Melissa Oval is being stopped by Kyle Square.,Kyle,Square,Melissa,Oval,Base_passive_3.jpg,Patient_passive_3.jpg
100,FED_20161228b_3T2,1,C,22,292,292.002292636001,2,2.0007294399993,Patient,0,active,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_22.jpg,Patient_active_22.jpg
,FED_20161228b_3T2,1,C,NA,294,294.00355113,2,1.99821666299977,0,NA,,NA,NA,NA,NA,NA,,
101,FED_20161228b_3T2,1,C,30,296,296.002313856,2,1.99953968600039,Agent,1,passive,Melissa Oval is being balanced by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_30.jpg,Agent_passive_30.jpg
,FED_20161228b_3T2,1,C,NA,298,298.002383928,6,6.00051753700063,0,NA,,NA,NA,NA,NA,NA,,
102,FED_20161228b_3T2,1,C,11,304,304.003447447,2,1.99842569300017,Agent,1,passive,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_11.jpg,Agent_passive_11.jpg
103,FED_20161228b_3T2,1,C,21,306,306.002401309001,2,1.99953840600028,Agent,0,active,Lily Triangle is bouncing Melissa Oval.,Lily,Triangle,Melissa,Oval,Base_active_21.jpg,Agent_active_21.jpg
,FED_20161228b_3T2,1,C,NA,308,308.002470607001,2,1.99890564499947,0,NA,,NA,NA,NA,NA,NA,,
104,FED_20161228b_3T2,1,C,51,310,310.00196691,2,2.00081115600005,Agent,1,passive,Zach Star is being bounced by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_51.jpg,Agent_passive_51.jpg
105,FED_20161228b_3T2,1,C,12,312,312.003307794001,2,1.99856809399989,Agent,1,passive,Melissa Oval is being shaken by Kyle Square.,Kyle,Square,Melissa,Oval,Base_passive_12.jpg,Agent_passive_12.jpg
106,FED_20161228b_3T2,1,C,19,314,314.002407756,2,1.99997720800002,Patient,0,active,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_19.jpg,Patient_active_19.jpg
