trial_type,measured_onset,perfect_onset,trialnum
fix,5009.734896,5019.234896, 
realTrial,5026.215011,5025.734896, 1
realTrial,5032.455397,5032.234896, 2
realTrial,5038.863511,5038.734896, 3
realTrial,5045.363981,5045.234896, 4
realTrial,5051.863748,5051.734896, 5
realTrial,5058.367525,5058.234896, 6
realTrial,5064.871069,5064.734896, 7
realTrial,5071.363003,5071.234896, 8
realTrial,5077.864423,5077.734896, 9
realTrial,5084.368398,5084.234896, 10
realTrial,5090.863549,5090.734896, 11
realTrial,5097.367254,5097.234896, 12
realTrial,5103.864508,5103.734896, 13
realTrial,5110.371177,5110.234896, 14
realTrial,5116.870426,5116.734896, 15
realTrial,5123.363921,5123.234896, 16
realTrial,5129.870559,5129.734896, 17
realTrial,5136.363776,5136.234896, 18
realTrial,5142.863819,5142.734896, 19
realTrial,5149.362567,5149.234896, 20
realTrial,5155.869837,5155.734896, 21
realTrial,5162.363843,5162.234896, 22
realTrial,5168.864047,5168.734896, 23
realTrial,5175.367815,5175.234896, 24
fix,5181.735066,5181.734896, 
realTrial,5197.943228,5197.734896, 25
realTrial,5204.378160,5204.234896, 26
realTrial,5210.871940,5210.734896, 27
realTrial,5217.372878,5217.234896, 28
realTrial,5223.871128,5223.734896, 29
realTrial,5230.363599,5230.234896, 30
realTrial,5236.863251,5236.734896, 31
realTrial,5243.363095,5243.234896, 32
realTrial,5249.870933,5249.734896, 33
realTrial,5256.367590,5256.234896, 34
realTrial,5262.867308,5262.734896, 35
realTrial,5269.362841,5269.234896, 36
realTrial,5275.869280,5275.734896, 37
realTrial,5282.367998,5282.234896, 38
realTrial,5288.869998,5288.734896, 39
realTrial,5295.363227,5295.234896, 40
realTrial,5301.871947,5301.734896, 41
realTrial,5308.367502,5308.234896, 42
realTrial,5314.868055,5314.734896, 43
realTrial,5321.368441,5321.234896, 44
realTrial,5327.864320,5327.734896, 45
realTrial,5334.363557,5334.234896, 46
realTrial,5340.870998,5340.734896, 47
realTrial,5347.363952,5347.234896, 48
fix,5353.735177,5353.734896, 
