SubjID,RunNumber,Feedback,Version,Counterbalance,TrialNumber,TrialOnset,ChoiceOnset,Condition,LeftGrid,RightGrid,CorrectAnswer,Response,Accuracy,RT
FED_20161227a_3T2,2,y,4,2,38,344.0017418861389,348.5189628601074,Easy,"[5, 4, 10, 1]","[10, 11, 5, 4]",2,2,1,1.4502429962158203
FED_20161227a_3T2,2,y,4,2,39,352.0028018951416,356.5199890136719,Easy,"[6, 8, 5, 1]","[5, 6, 8, 9]",1,1,1,0.7833878993988037
FED_20161227a_3T2,2,y,4,2,40,360.00380992889404,364.52108693122864,Easy,"[5, 12, 10, 6]","[12, 5, 6, 3]",1,1,1,1.600208044052124
FED_20161227a_3T2,2,y,4,2,41,368.0048658847809,372.52209186553955,Easy,"[11, 7, 10, 5]","[10, 7, 5, 1]",1,1,1,0.8168280124664307
FED_20161227a_3T2,2,y,4,2,42,376.00577187538147,380.5231478214264,Easy,"[5, 12, 6, 4]","[12, 10, 6, 5]",2,2,1,1.0834541320800781
FED_20161227a_3T2,2,y,4,2,43,384.00692796707153,388.5240399837494,Easy,"[5, 2, 12, 3]","[5, 3, 2, 10]",1,1,1,2.000282049179077
FED_20161227a_3T2,2,y,4,2,44,392.00799083709717,396.52520298957825,Easy,"[11, 9, 12, 6]","[12, 11, 7, 9]",2,1,0,1.7168898582458496
FED_20161227a_3T2,2,y,4,2,45,400.0089888572693,404.5262658596039,Hard,"[3, 5, 8, 7, 4, 9, 10, 11]","[7, 5, 10, 3, 9, 8, 1, 6]",1,1,1,2.050312042236328
FED_20161227a_3T2,2,y,4,2,46,408.010057926178,412.543949842453,Hard,"[3, 5, 10, 8, 9, 7, 11, 4]","[12, 3, 10, 6, 9, 7, 5, 8]",2,1,0,2.033586025238037
FED_20161227a_3T2,2,y,4,2,47,416.01105284690857,420.52832984924316,Hard,"[5, 4, 3, 11, 9, 6, 7, 1]","[10, 9, 5, 7, 11, 4, 6, 3]",2,2,1,1.1167869567871094
FED_20161227a_3T2,2,y,4,2,48,424.0121178627014,428.5293970108032,Hard,"[10, 1, 3, 6, 12, 7, 5, 8]","[6, 8, 1, 5, 3, 12, 7, 9]",1,2,0,2.1835639476776123
