Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename
67,FED_20161228b_3T2,1,D,26,190,190.003182834,2,1.99999671700061,Agent,0,active,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star,Base_active_26.jpg,Agent_active_26.jpg
,FED_20161228b_3T2,1,D,NA,192,192.003702778,6,5.99778118600079,0,NA,,NA,NA,NA,NA,NA,,
68,FED_20161228b_3T2,1,D,8,198,198.002025194,2,1.99967024599937,Agent,1,passive,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_8.jpg,Agent_passive_8.jpg
69,FED_20161228b_3T2,1,D,35,200,200.002222559,2,1.99995290399966,Patient,0,active,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_35.jpg,Patient_active_35.jpg
70,FED_20161228b_3T2,1,D,33,202,202.002701638001,2,2.00044701499974,Agent,0,active,Zach Star is stopping Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_33.jpg,Agent_active_33.jpg
,FED_20161228b_3T2,1,D,NA,204,204.003671957,2,1.99780352500056,0,NA,,NA,NA,NA,NA,NA,,
71,FED_20161228b_3T2,1,D,46,206,206.002021534001,2,2.00038562500049,Patient,0,active,Melissa Oval is stopping Kyle Square.,Melissa,Oval,Kyle,Square,Base_active_46.jpg,Patient_active_46.jpg
,FED_20161228b_3T2,1,D,NA,208,208.002931572,2,1.99944636300097,0,NA,,NA,NA,NA,NA,NA,,
72,FED_20161228b_3T2,1,D,24,210,210.002921344001,2,1.99912528200002,Patient,0,active,Lily Triangle is rolling Melissa Oval.,Lily,Triangle,Melissa,Oval,Base_active_24.jpg,Patient_active_24.jpg
,FED_20161228b_3T2,1,D,NA,212,212.002570770001,2,1.99974872299936,0,NA,,NA,NA,NA,NA,NA,,
73,FED_20161228b_3T2,1,D,5,214,214.002859183001,2,2.00021045099857,Patient,0,active,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star,Base_active_5.jpg,Patient_active_5.jpg
,FED_20161228b_3T2,1,D,NA,216,216.003596773,2,1.9984834170009,0,NA,,NA,NA,NA,NA,NA,,
74,FED_20161228b_3T2,1,D,51,218,218.0027192,2,1.99912110100013,Patient,0,active,Melissa Oval is bouncing Zach Star.,Melissa,Oval,Zach,Star,Base_active_51.jpg,Patient_active_51.jpg
75,FED_20161228b_3T2,1,D,53,220,220.002366524001,2,1.99953039100001,Patient,1,passive,Lily Triangle is being rolled by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_53.jpg,Patient_passive_53.jpg
76,FED_20161228b_3T2,1,D,60,222,222.002423155001,2,1.99946037899826,Patient,1,passive,Zach Star is being balanced by Melissa Oval.,Melissa,Oval,Zach,Star,Base_passive_60.jpg,Patient_passive_60.jpg
,FED_20161228b_3T2,1,D,NA,224,224.002414921,2,1.99895254500007,0,NA,,NA,NA,NA,NA,NA,,
77,FED_20161228b_3T2,1,D,13,226,226.001911895,2,2.00097805900077,Agent,1,passive,Lily Triangle is being balanced by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_13.jpg,Agent_passive_13.jpg
78,FED_20161228b_3T2,1,D,19,228,228.003411474001,2,1.99952135899912,Patient,0,active,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_19.jpg,Patient_active_19.jpg
79,FED_20161228b_3T2,1,D,30,230,230.003456773,2,1.99876428100106,Patient,1,passive,Melissa Oval is being balanced by Lily Triangle.,Lily,Triangle,Melissa,Oval,Base_passive_30.jpg,Patient_passive_30.jpg
80,FED_20161228b_3T2,1,D,46,232,232.002742916,2,2.00021758900039,Agent,0,active,Melissa Oval is stopping Kyle Square.,Melissa,Oval,Kyle,Square,Base_active_46.jpg,Agent_active_46.jpg
,FED_20161228b_3T2,1,D,NA,234,234.003493050001,2,1.99826155600022,0,NA,,NA,NA,NA,NA,NA,,
81,FED_20161228b_3T2,1,D,22,236,236.002300400001,2,2.00046963499881,Agent,0,active,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_22.jpg,Agent_active_22.jpg
82,FED_20161228b_3T2,1,D,56,238,238.003291731,2,1.99972648900075,Patient,0,active,Melissa Oval is shaking Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_56.jpg,Patient_active_56.jpg
,FED_20161228b_3T2,1,D,NA,240,240.003541954,4,3.99902548300088,0,NA,,NA,NA,NA,NA,NA,,
83,FED_20161228b_3T2,1,D,9,244,244.003111631,2,2.00245043799987,Patient,1,passive,Melissa Oval is being rolled by Kyle Square.,Kyle,Square,Melissa,Oval,Base_passive_9.jpg,Patient_passive_9.jpg
84,FED_20161228b_3T2,1,D,42,246,246.006365228001,2,1.99605419399995,Patient,1,passive,Melissa Oval is being shaken by Zach Star.,Zach,Star,Melissa,Oval,Base_passive_42.jpg,Patient_passive_42.jpg
,FED_20161228b_3T2,1,D,NA,248,248.002944071,2,1.99870916300097,0,NA,,NA,NA,NA,NA,NA,,
85,FED_20161228b_3T2,1,D,45,250,250.002192967,2,2.0002010090011,Patient,0,active,Zach Star is balancing Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_45.jpg,Patient_active_45.jpg
86,FED_20161228b_3T2,1,D,25,252,252.002918874001,2,1.99929258600059,Patient,1,passive,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_25.jpg,Patient_passive_25.jpg
87,FED_20161228b_3T2,1,D,1,254,254.002734200001,2,1.99936503800018,Agent,1,passive,Lily Triangle is being stopped by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_1.jpg,Agent_passive_1.jpg
88,FED_20161228b_3T2,1,D,7,256,256.002613604001,2,2.00060184999893,Patient,1,passive,Lily Triangle is being rolled by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_7.jpg,Patient_passive_7.jpg
,FED_20161228b_3T2,1,D,NA,258,258.003741511,2,1.99873597900114,0,NA,,NA,NA,NA,NA,NA,,
89,FED_20161228b_3T2,1,D,44,260,260.003023343001,2,2.00017220900008,Agent,0,active,Zach Star is balancing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_44.jpg,Agent_active_44.jpg
90,FED_20161228b_3T2,1,D,10,262,262.003720666,2,1.9984599569998,Patient,0,active,Kyle Square is shaking Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_10.jpg,Patient_active_10.jpg
91,FED_20161228b_3T2,1,D,45,264,264.002700656001,2,1.99982783499945,Agent,0,active,Zach Star is balancing Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_45.jpg,Agent_active_45.jpg
,FED_20161228b_3T2,1,D,NA,266,266.003052802,2,1.99834728900169,0,NA,,NA,NA,NA,NA,NA,,
92,FED_20161228b_3T2,1,D,36,268,268.001943399,2,2.00125864300026,Patient,0,active,Zach Star is bouncing Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_36.jpg,Patient_active_36.jpg
,FED_20161228b_3T2,1,D,NA,270,270.003726891,2,1.99903328000073,0,NA,,NA,NA,NA,NA,NA,,
93,FED_20161228b_3T2,1,D,27,272,272.003294908001,2,1.99918810399868,Patient,0,active,Lily Triangle is shaking Melissa Oval.,Lily,Triangle,Melissa,Oval,Base_active_27.jpg,Patient_active_27.jpg
94,FED_20161228b_3T2,1,D,55,274,274.003002805001,2,1.9997362310005,Patient,0,active,Melissa Oval is shaking Kyle Square.,Melissa,Oval,Kyle,Square,Base_active_55.jpg,Patient_active_55.jpg
,FED_20161228b_3T2,1,D,NA,276,276.00326786,10,9.9982392840011,0,NA,,NA,NA,NA,NA,NA,,
95,FED_20161228b_3T2,1,D,31,286,286.002053387001,2,2.00004722700032,Agent,0,active,Zach Star is stopping Kyle Square.,Zach,Star,Kyle,Square,Base_active_31.jpg,Agent_active_31.jpg
96,FED_20161228b_3T2,1,D,59,288,288.002623744,2,2.00014713500059,Patient,1,passive,Lily Triangle is being balanced by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_59.jpg,Patient_passive_59.jpg
,FED_20161228b_3T2,1,D,NA,290,290.003293467,2,1.99957140400147,0,NA,,NA,NA,NA,NA,NA,,
97,FED_20161228b_3T2,1,D,19,292,292.003407035001,2,1.99912948299971,Agent,0,active,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_19.jpg,Agent_active_19.jpg
98,FED_20161228b_3T2,1,D,15,294,294.003060499001,2,1.99976345899995,Patient,1,passive,Melissa Oval is being balanced by Kyle Square.,Kyle,Square,Melissa,Oval,Base_passive_15.jpg,Patient_passive_15.jpg
99,FED_20161228b_3T2,1,D,37,296,296.003348515,2,1.99938733700037,Agent,1,passive,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square,Base_passive_37.jpg,Agent_passive_37.jpg
100,FED_20161228b_3T2,1,D,38,298,298.003258565001,2,1.99844255899916,Agent,0,active,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_38.jpg,Agent_active_38.jpg
101,FED_20161228b_3T2,1,D,12,300,300.002226833001,2,1.99964133499998,Patient,1,passive,Melissa Oval is being shaken by Kyle Square.,Kyle,Square,Melissa,Oval,Base_passive_12.jpg,Patient_passive_12.jpg
102,FED_20161228b_3T2,1,D,33,302,302.002392986,2,1.99984610000138,Patient,0,active,Zach Star is stopping Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_33.jpg,Patient_active_33.jpg
,FED_20161228b_3T2,1,D,NA,304,304.002761879001,4,3.99920167100026,0,NA,,NA,NA,NA,NA,NA,,
103,FED_20161228b_3T2,1,D,40,308,308.002514476,2,1.99959389899959,Patient,0,active,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_active_40.jpg,Patient_active_40.jpg
104,FED_20161228b_3T2,1,D,10,310,310.002633294001,2,1.99987954199969,Agent,0,active,Kyle Square is shaking Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_10.jpg,Agent_active_10.jpg
105,FED_20161228b_3T2,1,D,4,312,312.003038107001,2,1.99983989700013,Agent,0,active,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_4.jpg,Agent_active_4.jpg
