trial_type,measured_onset,perfect_onset,trialnum
fix,19308.312663,19317.812663, 
realTrial,19324.784241,19324.312663, 1
realTrial,19331.039977,19330.812663, 2
realTrial,19337.442046,19337.312663, 3
realTrial,19343.941866,19343.812663, 4
realTrial,19350.442109,19350.312663, 5
realTrial,19356.941568,19356.812663, 6
realTrial,19363.440880,19363.312663, 7
realTrial,19369.942030,19369.812663, 8
realTrial,19376.443117,19376.312663, 9
realTrial,19382.950392,19382.812663, 10
realTrial,19389.442232,19389.312663, 11
realTrial,19395.940422,19395.812663, 12
realTrial,19402.442058,19402.312663, 13
realTrial,19408.942480,19408.812663, 14
realTrial,19415.449778,19415.312663, 15
realTrial,19421.941442,19421.812663, 16
realTrial,19428.442112,19428.312663, 17
realTrial,19434.942570,19434.812663, 18
realTrial,19441.442687,19441.312663, 19
realTrial,19447.942396,19447.812663, 20
realTrial,19454.445456,19454.312663, 21
realTrial,19460.947735,19460.812663, 22
realTrial,19467.441499,19467.312663, 23
realTrial,19473.941524,19473.812663, 24
fix,19480.312978,19480.312663, 
realTrial,19496.536261,19496.312663, 25
realTrial,19502.956931,19502.812663, 26
realTrial,19509.442351,19509.312663, 27
realTrial,19515.940409,19515.812663, 28
realTrial,19522.442752,19522.312663, 29
realTrial,19528.946093,19528.812663, 30
realTrial,19535.442053,19535.312663, 31
realTrial,19541.941665,19541.812663, 32
realTrial,19548.442886,19548.312663, 33
realTrial,19554.941780,19554.812663, 34
realTrial,19561.441081,19561.312663, 35
realTrial,19567.941868,19567.812663, 36
realTrial,19574.439861,19574.312663, 37
realTrial,19580.941138,19580.812663, 38
realTrial,19587.441093,19587.312663, 39
realTrial,19593.949440,19593.812663, 40
realTrial,19600.443936,19600.312663, 41
realTrial,19606.942613,19606.812663, 42
realTrial,19613.441380,19613.312663, 43
realTrial,19619.942162,19619.812663, 44
realTrial,19626.442001,19626.312663, 45
realTrial,19632.941644,19632.812663, 46
realTrial,19639.441331,19639.312663, 47
realTrial,19645.940596,19645.812663, 48
fix,19652.312723,19652.312663, 
