SubjID,RunNumber,Feedback,Version,Counterbalance,TrialNumber,TrialOnset,ChoiceOnset,Condition,LeftGrid,RightGrid,CorrectAnswer,Response,Accuracy,RT
FED_20161228a_3T2,1,y,4,2,1,16.00868797302246,20.525893926620483,Hard,"[2, 12, 3, 8, 5, 11, 9, 7]","[2, 3, 5, 7, 12, 8, 1, 4]",1,,0,
FED_20161228a_3T2,1,y,4,2,2,24.00970482826233,28.526965856552124,Hard,"[3, 4, 5, 10, 6, 1, 7, 9]","[4, 3, 1, 10, 6, 9, 8, 2]",1,2,0,1.4168241024017334
FED_20161228a_3T2,1,y,4,2,3,32.010761976242065,36.52804398536682,Hard,"[11, 3, 7, 1, 6, 10, 9, 8]","[10, 11, 7, 12, 2, 6, 3, 1]",2,1,0,2.0002670288085938
FED_20161228a_3T2,1,y,4,2,4,40.01181697845459,44.52896690368652,Hard,"[6, 1, 7, 3, 4, 2, 5, 11]","[2, 6, 7, 5, 11, 4, 8, 10]",1,2,0,2.500383138656616
FED_20161228a_3T2,1,y,4,2,5,48.0127158164978,52.54675602912903,Easy,"[8, 3, 12, 10]","[3, 12, 6, 8]",2,2,1,2.7001779079437256
FED_20161228a_3T2,1,y,4,2,6,56.01381492614746,60.5310640335083,Easy,"[4, 6, 5, 11]","[5, 12, 6, 4]",2,1,0,1.2168288230895996
FED_20161228a_3T2,1,y,4,2,7,64.01488995552063,68.53211283683777,Easy,"[4, 6, 7, 2]","[7, 6, 4, 12]",1,1,1,1.3001430034637451
FED_20161228a_3T2,1,y,4,2,8,72.01589584350586,76.53317594528198,Easy,"[3, 4, 1, 5]","[1, 10, 4, 3]",2,2,1,1.383500099182129
FED_20161228a_3T2,1,y,4,2,9,80.00029397010803,84.51749992370605,Easy,"[1, 11, 10, 2]","[11, 1, 2, 12]",1,1,1,1.6502110958099365
FED_20161228a_3T2,1,y,4,2,10,88.00131893157959,92.51854801177979,Easy,"[7, 3, 10, 1]","[3, 7, 10, 2]",1,1,1,1.1834769248962402
FED_20161228a_3T2,1,y,4,2,11,96.00233197212219,100.51961088180542,Easy,"[8, 12, 4, 9]","[4, 12, 8, 6]",2,1,0,1.9169199466705322
FED_20161228a_3T2,1,y,4,2,12,104.00318789482117,108.52059292793274,Easy,"[10, 1, 4, 6]","[10, 6, 4, 3]",1,1,1,1.6168510913848877
FED_20161228a_3T2,1,y,4,2,13,112.00438690185547,116.52165985107422,Hard,"[3, 5, 7, 9, 11, 4, 6, 8]","[5, 9, 7, 10, 4, 11, 6, 3]",2,1,0,2.483678102493286
FED_20161228a_3T2,1,y,4,2,14,120.00542783737183,124.52271795272827,Hard,"[4, 2, 11, 1, 6, 12, 8, 5]","[8, 11, 6, 4, 5, 12, 9, 3]",1,2,0,1.3835220336914062
FED_20161228a_3T2,1,y,4,2,15,128.00652289390564,132.52373600006104,Hard,"[10, 6, 7, 3, 5, 2, 1, 11]","[3, 1, 6, 10, 7, 11, 2, 4]",1,1,1,1.4835729598999023
FED_20161228a_3T2,1,y,4,2,16,136.00751781463623,140.524799823761,Hard,"[8, 6, 9, 5, 1, 7, 2, 10]","[1, 6, 9, 2, 10, 7, 4, 12]",1,1,1,1.7334270477294922
FED_20161228a_3T2,1,y,4,2,17,160.01063084602356,164.52799797058105,Easy,"[12, 2, 9, 3]","[2, 12, 6, 9]",2,2,1,1.5000619888305664
FED_20161228a_3T2,1,y,4,2,18,168.0116560459137,172.52893590927124,Easy,"[12, 7, 2, 9]","[7, 9, 12, 1]",1,1,1,1.2001290321350098
FED_20161228a_3T2,1,y,4,2,19,176.012708902359,180.5299289226532,Easy,"[6, 12, 10, 2]","[2, 6, 12, 1]",1,1,1,1.2168629169464111
FED_20161228a_3T2,1,y,4,2,20,184.01376104354858,188.5476520061493,Easy,"[9, 3, 4, 2]","[9, 4, 3, 5]",1,1,1,0.9835000038146973
FED_20161228a_3T2,1,y,4,2,21,192.01476192474365,196.53204083442688,Hard,"[10, 3, 2, 6, 9, 8, 1, 4]","[3, 10, 8, 7, 12, 9, 2, 6]",2,2,1,1.45017409324646
FED_20161228a_3T2,1,y,4,2,22,200.01581287384033,204.53309988975525,Hard,"[3, 10, 8, 7, 9, 5, 4, 6]","[3, 5, 1, 8, 9, 4, 10, 7]",2,1,0,1.1001191139221191
FED_20161228a_3T2,1,y,4,2,23,208.00020503997803,212.51732683181763,Hard,"[5, 7, 11, 6, 12, 2, 1, 8]","[12, 7, 6, 11, 2, 8, 1, 9]",1,1,1,1.7669951915740967
FED_20161228a_3T2,1,y,4,2,24,216.00120186805725,220.51846885681152,Hard,"[6, 7, 11, 5, 9, 3, 8, 1]","[9, 7, 3, 6, 2, 11, 5, 10]",2,2,1,2.466919183731079
FED_20161228a_3T2,1,y,4,2,25,224.0022599697113,228.51955199241638,Hard,"[8, 4, 7, 1, 6, 10, 3, 12]","[6, 8, 1, 4, 7, 10, 3, 2]",2,1,0,2.200191020965576
FED_20161228a_3T2,1,y,4,2,26,232.0033369064331,236.5205419063568,Hard,"[10, 3, 1, 7, 11, 6, 12, 5]","[3, 6, 11, 7, 5, 12, 1, 4]",1,1,1,1.6001849174499512
FED_20161228a_3T2,1,y,4,2,27,240.00430703163147,244.5215928554535,Hard,"[7, 4, 10, 3, 8, 6, 2, 12]","[4, 3, 5, 11, 8, 6, 7, 10]",2,1,0,1.9669520854949951
FED_20161228a_3T2,1,y,4,2,28,248.00532484054565,252.52256798744202,Hard,"[1, 4, 2, 10, 8, 6, 11, 12]","[4, 1, 2, 7, 3, 6, 8, 10]",2,2,1,1.566931962966919
FED_20161228a_3T2,1,y,4,2,29,256.0062999725342,260.52363896369934,Easy,"[10, 12, 7, 1]","[7, 8, 12, 10]",2,2,1,1.7169170379638672
FED_20161228a_3T2,1,y,4,2,30,264.00740694999695,268.52474188804626,Easy,"[8, 3, 10, 11]","[10, 8, 11, 9]",1,1,1,2.0335631370544434
FED_20161228a_3T2,1,y,4,2,31,272.0084629058838,276.5257639884949,Easy,"[10, 1, 3, 11]","[11, 10, 1, 8]",1,1,1,1.5668408870697021
FED_20161228a_3T2,1,y,4,2,32,280.009526014328,284.52675199508667,Easy,"[4, 10, 11, 6]","[11, 4, 1, 10]",2,2,1,1.4835100173950195
FED_20161228a_3T2,1,y,4,2,33,304.0126328468323,308.5298500061035,Hard,"[9, 4, 2, 3, 10, 7, 5, 12]","[9, 8, 11, 7, 3, 10, 4, 2]",2,2,1,2.133626937866211
FED_20161228a_3T2,1,y,4,2,34,312.01363492012024,316.5309238433838,Hard,"[1, 10, 3, 5, 11, 6, 4, 12]","[5, 1, 11, 4, 12, 10, 2, 8]",1,1,1,2.916997194290161
