Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename
60,FED_20161114d_3T1_redo,2,C,25,180,180.002578299,2,1.99948906300051,Agent,1,passive,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_25.jpg,Agent_passive_25.jpg
,FED_20161114d_3T1_redo,2,C,NA,182,182.002590131,2,1.99950612999965,0,NA,,NA,NA,NA,NA,NA,,
61,FED_20161114d_3T1_redo,2,C,34,184,184.002647675999,2,1.99947323100059,Patient,0,active,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square,Base_active_34.jpg,Patient_active_34.jpg
62,FED_20161114d_3T1_redo,2,C,9,186,186.002648021,2,1.99981695400038,Patient,0,active,Kyle Square is rolling Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_9.jpg,Patient_active_9.jpg
63,FED_20161114d_3T1_redo,2,C,17,188,188.0029864,2,1.99883058900014,Patient,0,active,Lily Triangle is stopping Zach Star.,Lily,Triangle,Zach,Star,Base_active_17.jpg,Patient_active_17.jpg
64,FED_20161114d_3T1_redo,2,C,9,190,190.002349762,2,1.99932493000051,Agent,0,active,Kyle Square is rolling Melissa Oval.,Kyle,Square,Melissa,Oval,Base_active_9.jpg,Agent_active_9.jpg
,FED_20161114d_3T1_redo,2,C,NA,192,192.002200387,2,1.99930972099992,0,NA,,NA,NA,NA,NA,NA,,
65,FED_20161114d_3T1_redo,2,C,8,194,194.002054447,2,2.0001027899998,Patient,0,active,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_active_8.jpg,Patient_active_8.jpg
66,FED_20161114d_3T1_redo,2,C,51,196,196.002687056,2,2.00017066500004,Agent,0,active,Melissa Oval is bouncing Zach Star.,Melissa,Oval,Zach,Star,Base_active_51.jpg,Agent_active_51.jpg
67,FED_20161114d_3T1_redo,2,C,38,198,198.003404713,2,1.99979022599928,Patient,1,passive,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_38.jpg,Patient_passive_38.jpg
68,FED_20161114d_3T1_redo,2,C,14,200,200.003729608,2,1.99877669200032,Agent,1,passive,Zach Star is being balanced by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_14.jpg,Agent_passive_14.jpg
69,FED_20161114d_3T1_redo,2,C,42,202,202.003041293,2,1.99915140400026,Patient,0,active,Zach Star is shaking Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_42.jpg,Patient_active_42.jpg
70,FED_20161114d_3T1_redo,2,C,43,204,204.002723869,2,1.99983756399979,Agent,0,active,Zach Star is balancing Kyle Square.,Zach,Star,Kyle,Square,Base_active_43.jpg,Agent_active_43.jpg
71,FED_20161114d_3T1_redo,2,C,4,206,206.003083741,2,1.99974326400024,Patient,1,passive,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_4.jpg,Patient_passive_4.jpg
,FED_20161114d_3T1_redo,2,C,NA,208,208.003357531,2,1.99804390200006,0,NA,,NA,NA,NA,NA,NA,,
72,FED_20161114d_3T1_redo,2,C,33,210,210.001960093,2,2.00104066400036,Patient,0,active,Zach Star is stopping Melissa Oval.,Zach,Star,Melissa,Oval,Base_active_33.jpg,Patient_active_33.jpg
73,FED_20161114d_3T1_redo,2,C,46,212,212.003521821,2,1.99879989100009,Agent,1,passive,Kyle Square is being stopped by Melissa Oval.,Melissa,Oval,Kyle,Square,Base_passive_46.jpg,Agent_passive_46.jpg
,FED_20161114d_3T1_redo,2,C,NA,214,214.002849595,2,1.99982617899968,0,NA,,NA,NA,NA,NA,NA,,
74,FED_20161114d_3T1_redo,2,C,22,216,216.003219077,2,1.99976021299972,Agent,1,passive,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_22.jpg,Agent_passive_22.jpg
75,FED_20161114d_3T1_redo,2,C,47,218,218.003510675,2,1.99874829500004,Patient,0,active,Melissa Oval is stopping Lily Triangle.,Melissa,Oval,Lily,Triangle,Base_active_47.jpg,Patient_active_47.jpg
76,FED_20161114d_3T1_redo,2,C,19,220,220.002784200999,2,1.99928784400072,Agent,1,passive,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_19.jpg,Agent_passive_19.jpg
77,FED_20161114d_3T1_redo,2,C,11,222,222.00259915,2,1.99977358100023,Patient,0,active,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star,Base_active_11.jpg,Patient_active_11.jpg
,FED_20161114d_3T1_redo,2,C,NA,224,224.002901848,4,3.99937277400022,0,NA,,NA,NA,NA,NA,NA,,
78,FED_20161114d_3T1_redo,2,C,50,228,228.002821434,2,2.00000892299977,Agent,1,passive,Lily Triangle is being bounced by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_50.jpg,Agent_passive_50.jpg
,FED_20161114d_3T1_redo,2,C,NA,230,230.003366340999,2,1.99913604500034,0,NA,,NA,NA,NA,NA,NA,,
79,FED_20161114d_3T1_redo,2,C,50,232,232.00304223,2,1.99862570200003,Patient,1,passive,Lily Triangle is being bounced by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_50.jpg,Patient_passive_50.jpg
,FED_20161114d_3T1_redo,2,C,NA,234,234.002191617,4,4.00007970200022,0,NA,,NA,NA,NA,NA,NA,,
80,FED_20161114d_3T1_redo,2,C,4,238,238.002813798,2,1.99946033200013,Agent,1,passive,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_4.jpg,Agent_passive_4.jpg
81,FED_20161114d_3T1_redo,2,C,11,240,240.002794962,2,2.00025045799975,Agent,0,active,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star,Base_active_11.jpg,Agent_active_11.jpg
82,FED_20161114d_3T1_redo,2,C,16,242,242.003579323999,2,1.99937258800037,Patient,1,passive,Kyle Square is being stopped by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_16.jpg,Patient_passive_16.jpg
,FED_20161114d_3T1_redo,2,C,NA,244,244.003483965,2,1.99861189900003,0,NA,,NA,NA,NA,NA,NA,,
83,FED_20161114d_3T1_redo,2,C,36,246,246.002640461,2,1.99976724200042,Agent,1,passive,Melissa Oval is being bounced by Zach Star.,Zach,Star,Melissa,Oval,Base_passive_36.jpg,Agent_passive_36.jpg
,FED_20161114d_3T1_redo,2,C,NA,248,248.002943524,2,1.99846367099963,0,NA,,NA,NA,NA,NA,NA,,
84,FED_20161114d_3T1_redo,2,C,53,250,250.001949852,2,2.00146875600058,Patient,1,passive,Lily Triangle is being rolled by Melissa Oval.,Melissa,Oval,Lily,Triangle,Base_passive_53.jpg,Patient_passive_53.jpg
