SubjID,RunNumber,Feedback,Version,Counterbalance,TrialNumber,TrialOnset,ChoiceOnset,Condition,LeftGrid,RightGrid,CorrectAnswer,Response,Accuracy,RT
FED_20161114d_3T1_redo,2,y,4,2,13,112.00258708000183,116.52383804321289,Hard,"[1, 3, 7, 6, 11, 2, 5, 4]","[5, 7, 1, 12, 11, 2, 3, 6]",2,,0,
FED_20161114d_3T1_redo,2,y,4,2,14,120.00519704818726,124.52542495727539,Hard,"[11, 3, 10, 5, 6, 1, 2, 7]","[11, 5, 2, 10, 6, 1, 3, 4]",1,,0,
FED_20161114d_3T1_redo,2,y,4,2,15,128.00670409202576,132.52761602401733,Hard,"[4, 10, 9, 6, 7, 11, 5, 1]","[11, 8, 10, 6, 2, 9, 4, 7]",2,,0,
FED_20161114d_3T1_redo,2,y,4,2,16,136.00869297981262,140.52963304519653,Hard,"[9, 11, 12, 5, 10, 1, 3, 2]","[11, 5, 3, 2, 10, 1, 6, 8]",1,,0,
FED_20161114d_3T1_redo,2,y,4,2,17,160.01481795310974,164.51908493041992,Easy,"[1, 10, 5, 9]","[5, 10, 9, 8]",1,,0,
FED_20161114d_3T1_redo,2,y,4,2,18,168.0002748966217,172.52149391174316,Easy,"[4, 1, 2, 11]","[1, 2, 12, 4]",2,,0,
FED_20161114d_3T1_redo,2,y,4,2,19,176.00263690948486,180.52330899238586,Easy,"[9, 10, 5, 8]","[9, 2, 5, 10]",2,,0,
FED_20161114d_3T1_redo,2,y,4,2,20,184.004390001297,188.52532505989075,Easy,"[7, 1, 2, 8]","[1, 7, 2, 9]",1,,0,
FED_20161114d_3T1_redo,2,y,4,2,21,192.00654697418213,196.52732300758362,Hard,"[6, 8, 5, 3, 9, 10, 7, 4]","[5, 4, 6, 7, 10, 8, 1, 12]",1,,0,
FED_20161114d_3T1_redo,2,y,4,2,22,200.00857210159302,204.52926397323608,Hard,"[7, 3, 1, 4, 5, 10, 2, 8]","[4, 7, 5, 10, 6, 1, 3, 11]",2,,0,
FED_20161114d_3T1_redo,2,y,4,2,23,208.01058292388916,212.53147196769714,Hard,"[11, 8, 9, 6, 7, 10, 12, 2]","[10, 12, 9, 7, 6, 8, 3, 4]",1,,0,
FED_20161114d_3T1_redo,2,y,4,2,24,216.01242208480835,220.51653695106506,Hard,"[8, 2, 12, 7, 6, 1, 10, 5]","[8, 4, 7, 12, 1, 3, 6, 2]",2,,0,
FED_20161114d_3T1_redo,2,y,4,2,25,224.01470589637756,228.51892495155334,Hard,"[11, 5, 6, 12, 9, 4, 7, 8]","[11, 6, 5, 7, 4, 9, 3, 12]",2,,0,
FED_20161114d_3T1_redo,2,y,4,2,26,232.00020289421082,236.52098298072815,Hard,"[7, 8, 11, 6, 2, 5, 4, 3]","[4, 3, 6, 8, 11, 7, 2, 10]",1,,0,
FED_20161114d_3T1_redo,2,y,4,2,27,240.00219798088074,244.52302598953247,Hard,"[7, 10, 5, 3, 11, 12, 1, 9]","[11, 12, 7, 5, 6, 3, 8, 10]",2,,0,
FED_20161114d_3T1_redo,2,y,4,2,28,248.00424909591675,252.52519607543945,Hard,"[3, 1, 10, 2, 5, 11, 6, 7]","[10, 5, 7, 6, 11, 1, 2, 9]",1,,0,
FED_20161114d_3T1_redo,2,y,4,2,29,256.00626587867737,260.5271339416504,Easy,"[5, 7, 9, 12]","[9, 7, 10, 5]",2,,0,
FED_20161114d_3T1_redo,2,y,4,2,30,264.00828099250793,268.529217004776,Easy,"[5, 12, 9, 2]","[9, 5, 12, 3]",2,,0,
FED_20161114d_3T1_redo,2,y,4,2,31,272.0104548931122,276.5312509536743,Easy,"[12, 1, 9, 2]","[9, 2, 1, 10]",1,,0,
FED_20161114d_3T1_redo,2,y,4,2,32,280.0123209953308,284.53340697288513,Easy,"[8, 12, 10, 4]","[9, 12, 10, 8]",2,,0,
FED_20161114d_3T1_redo,2,y,4,2,33,304.0019428730011,308.5230450630188,Hard,"[11, 12, 1, 7, 9, 10, 6, 5]","[10, 7, 1, 9, 12, 5, 8, 3]",1,,0,
FED_20161114d_3T1_redo,2,y,4,2,34,312.0041708946228,316.5249149799347,Hard,"[4, 1, 5, 10, 8, 7, 6, 11]","[8, 10, 4, 6, 5, 7, 11, 9]",1,,0,
FED_20161114d_3T1_redo,2,y,4,2,35,320.00614404678345,324.5269229412079,Hard,"[10, 12, 3, 11, 9, 6, 7, 5]","[5, 7, 11, 9, 3, 10, 2, 4]",1,,0,
FED_20161114d_3T1_redo,2,y,4,2,36,328.0081489086151,332.5290949344635,Hard,"[9, 5, 7, 10, 11, 6, 4, 3]","[9, 11, 7, 8, 6, 4, 10, 5]",2,,0,
FED_20161114d_3T1_redo,2,y,4,2,37,336.01011991500854,340.5309579372406,Easy,"[7, 6, 4, 5]","[7, 5, 4, 10]",1,,0,
FED_20161114d_3T1_redo,2,y,4,2,38,344.01234197616577,348.53328704833984,Easy,"[9, 6, 1, 5]","[7, 1, 9, 6]",2,,0,
FED_20161114d_3T1_redo,2,y,4,2,39,352.0142719745636,356.51848888397217,Easy,"[3, 4, 7, 1]","[4, 1, 3, 6]",1,,0,
FED_20161114d_3T1_redo,2,y,4,2,40,360.01649498939514,364.52094197273254,Easy,"[7, 10, 6, 3]","[6, 10, 7, 11]",1,,0,
FED_20161114d_3T1_redo,2,y,4,2,41,368.0018880367279,372.5227589607239,Easy,"[9, 4, 6, 8]","[8, 9, 6, 7]",1,,0,
FED_20161114d_3T1_redo,2,y,4,2,42,376.0037839412689,380.5247850418091,Easy,"[1, 9, 11, 2]","[11, 9, 1, 3]",2,,0,
FED_20161114d_3T1_redo,2,y,4,2,43,384.0058500766754,388.5268108844757,Easy,"[1, 11, 3, 12]","[3, 11, 12, 2]",1,,0,
FED_20161114d_3T1_redo,2,y,4,2,44,392.00802397727966,396.52871203422546,Easy,"[7, 10, 11, 6]","[7, 10, 11, 12]",1,,0,
FED_20161114d_3T1_redo,2,y,4,2,45,400.0098969936371,404.5308430194855,Hard,"[6, 5, 8, 3, 4, 7, 11, 10]","[5, 7, 12, 4, 8, 6, 9, 3]",2,,0,
FED_20161114d_3T1_redo,2,y,4,2,46,408.01206493377686,412.5330069065094,Hard,"[2, 9, 7, 10, 11, 1, 5, 3]","[10, 11, 3, 1, 7, 2, 4, 8]",1,,0,
FED_20161114d_3T1_redo,2,y,4,2,47,416.01386404037476,420.5189368724823,Hard,"[6, 11, 3, 9, 10, 5, 2, 12]","[6, 9, 3, 2, 10, 11, 7, 5]",2,,0,
FED_20161114d_3T1_redo,2,y,4,2,48,424.0000410079956,428.52030205726624,Hard,"[2, 5, 11, 8, 10, 1, 6, 12]","[3, 10, 8, 5, 7, 1, 2, 11]",2,,0,
